node, diameter, xcor, ycor, zcor, component, path_density, path_diameter, path_radius, shorest_path_length, path_local_efficiency, path_global_efficiency, degree, strength, triangle, clustering, weighted_clustering, knn, weighted_knn, degree_centrality, closeness_centrality, betweenness, weighted_betweenness,eigenvector_centrality, weighted_eigenvector_centrality
222,   7.07670000, 101.38000000, 123.89000000, 145.63000000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,  14.00000000,  44.95028000,  23.00000000,   0.25274725,   0.09858915,   7.71428571,   7.91846636,   0.00360082,   0.12151899,   0.02703844,   0.04763928,   0.00203823,   0.00005588
223,   6.98610000, 116.48000000,  47.88000000,  99.03200000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,  10.00000000,  39.97960000,  13.00000000,   0.28888889,   0.14181930,   9.50000000,   9.68525198,   0.00257202,   0.10711924,   0.00412128,   0.00066315,   0.00041863,   0.02298388
224,   6.96220000, 117.94000000,  91.67700000, 208.11000000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,  14.00000000,  43.02793000,  31.00000000,   0.34065934,   0.12510210,  11.50000000,  11.46136196,   0.00360082,   0.09627814,   0.00412800,   0.00490688,   0.15722031,   0.00001732
225,   7.20660000,  25.03600000, 109.09000000,  70.90500000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,  10.00000000,  29.95750000,  15.00000000,   0.33333333,   0.11764099,   8.50000000,   8.15602437,   0.00257202,   0.09449738,   0.00522005,   0.00297830,   0.00003961,   0.00165690
226,   7.08430000, 176.11000000, 127.74000000, 161.21000000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,  14.00000000,  40.86033000,  25.00000000,   0.27472527,   0.09960891,   9.71428571,   9.42928851,   0.00360082,   0.10892587,   0.02795899,   0.02049858,   0.00478197,   0.00000088
227,   7.06110000, 157.21000000, 146.84000000, 213.20000000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,   9.00000000,  30.24250000,  11.00000000,   0.30555556,   0.11957255,   7.77777778,   7.89864595,   0.00231481,   0.09088784,   0.00849191,   0.00307888,   0.00901754,   0.00000006
228,   6.95220000,  36.27500000, 110.01000000,  22.48000000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,   7.00000000,  30.97660000,  11.00000000,   0.52380952,   0.25673553,   9.42857143,   9.50736362,   0.00180041,   0.08611486,   0.00035986,   0.00007993,   0.00000520,   0.00034663
229,   7.07100000, 118.84000000,  97.92200000,  75.94600000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,   8.00000000,  29.54617000,  11.00000000,   0.39285714,   0.16797902,   9.00000000,   8.71776951,   0.00205761,   0.11582459,   0.00377463,   0.00261096,   0.00005510,   0.00564473
230,   6.93540000, 105.19000000,  16.57300000, 207.23000000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,  11.00000000,  37.57440000,  17.00000000,   0.30909091,   0.11262271,   7.36363636,   7.31439225,   0.00282922,   0.08628495,   0.00138697,   0.00000146,   0.00901999,   0.00003269
231,   6.98130000,  98.80100000,  51.21600000, 165.67000000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,   9.00000000,  27.63910000,  12.00000000,   0.33333333,   0.13019363,   8.44444444,   8.62494437,   0.00231481,   0.10157536,   0.00622671,   0.00134629,   0.00666705,   0.00069717
232,   6.89620000, 209.21000000,  55.47000000, 180.38000000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,  17.00000000,  47.87506000,  30.00000000,   0.22058824,   0.07195008,   7.76470588,   7.73076587,   0.00437243,   0.08582781,   0.00813235,   0.00476462,   0.00021336,   0.00000002
233,   7.08190000, 176.70000000, 121.19000000, 180.69000000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,  14.00000000,  47.12702000,  19.00000000,   0.20879121,   0.08802782,   9.21428571,   9.42283726,   0.00360082,   0.10423872,   0.02194166,   0.01647255,   0.00547955,   0.00000037
234,   7.07340000, 119.56000000,  70.55900000,  83.39400000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,   9.00000000,  32.53310000,  16.00000000,   0.44444444,   0.18092052,  10.22222222,  10.45094996,   0.00231481,   0.11069039,   0.00520427,   0.00312903,   0.00038223,   0.03158223
235,   7.03440000, 193.47000000,  82.29600000, 163.96000000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,   8.00000000,  30.67876000,  10.00000000,   0.35714286,   0.15767447,   9.00000000,   8.47688238,   0.00205761,   0.10192953,   0.01253386,   0.00093776,   0.00067920,   0.00000019
236,   7.05180000, 187.78000000, 141.74000000, 212.11000000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,  10.00000000,  35.03640000,  10.00000000,   0.22222222,   0.09297269,   7.10000000,   7.11378167,   0.00257202,   0.08760703,   0.00567193,   0.00188253,   0.00155742,   0.00000001
237,   6.96370000,  95.62000000, 201.20000000,  74.14600000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,  12.00000000,  41.20991000,  14.00000000,   0.21212121,   0.07790707,   8.50000000,   8.37069069,   0.00308642,   0.10147992,   0.01897943,   0.00553351,   0.00003696,   0.00000056
238,   6.95210000, 178.37000000,  98.69300000,  48.11300000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,  10.00000000,  35.77840000,  15.00000000,   0.33333333,   0.15188975,   9.00000000,   9.44221374,   0.00257202,   0.10375747,   0.00233909,   0.00020327,   0.00001100,   0.00002959
239,   6.92160000,  41.42600000, 128.07000000, 100.43000000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,  10.00000000,  28.76590000,  13.00000000,   0.28888889,   0.09761717,   8.60000000,   9.28172593,   0.00257202,   0.10043916,   0.00388266,   0.00640629,   0.00008288,   0.00030257
240,   6.96500000, 114.48000000,  37.17600000,  50.96300000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,   8.00000000,  31.04460000,  10.00000000,   0.35714286,   0.14441942,   9.37500000,   9.86517462,   0.00205761,   0.09889858,   0.00339843,   0.00267458,   0.00005746,   0.01163460
241,   6.92690000, 134.64000000, 109.12000000, 112.30000000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,   8.00000000,  32.70630000,  13.00000000,   0.46428571,   0.21133316,   9.37500000,   9.52268217,   0.00205761,   0.12046102,   0.00163096,   0.00000066,   0.00021475,   0.00017972
242,   7.06980000,   7.60310000, 174.95000000, 165.90000000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,   9.00000000,  27.73607000,   8.00000000,   0.22222222,   0.07729695,   5.77777778,   5.67720517,   0.00231481,   0.08481305,   0.00424246,   0.00684552,   0.00031129,   0.00000003
243,   6.99760000,  13.93700000, 189.14000000, 186.97000000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,   7.00000000,  26.99310000,  10.00000000,   0.47619048,   0.21765863,   9.00000000,   9.20266290,   0.00180041,   0.07974894,   0.00025073,   0.00000371,   0.00061896,   0.00000005
244,   6.93910000,  95.30500000,  84.66900000,  63.67000000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,   5.00000000,  24.15670000,   6.00000000,   0.60000000,   0.29739381,  11.00000000,  10.57550079,   0.00128601,   0.10744487,   0.00050109,   0.00000000,   0.00015410,   0.04097510
245,   7.07810000,  18.73600000, 179.95000000, 191.07000000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,  20.00000000,  67.17043000,  43.00000000,   0.22631579,   0.09268333,   9.15000000,   9.23727673,   0.00514403,   0.08486489,   0.00665933,   0.00240911,   0.00260434,   0.00000023
246,   7.04760000, 141.43000000, 165.02000000,  60.22800000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,  13.00000000,  40.89485000,  21.00000000,   0.26923077,   0.09246148,   8.84615385,   8.84671811,   0.00334362,   0.10506120,   0.00917195,   0.01939421,   0.00000453,   0.00000633
247,   7.09350000,  41.74000000, 199.06000000, 115.54000000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,  10.00000000,  29.20599000,  18.00000000,   0.40000000,   0.13996411,  11.10000000,  11.13818124,   0.00257202,   0.08789221,   0.00080240,   0.00089078,   0.00012434,   0.00000013
248,   7.14070000,  71.19300000, 123.44000000, 223.00000000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,   7.00000000,  29.42930000,   7.00000000,   0.33333333,   0.16847285,   7.71428571,   7.58912037,   0.00180041,   0.08966169,   0.00099475,   0.00008986,   0.02252455,   0.00000322
249,   6.89280000,   3.01540000,  61.18800000,  79.77800000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,   8.00000000,  29.38980000,  10.00000000,   0.35714286,   0.14846672,   7.62500000,   7.74212142,   0.00205761,   0.08567840,   0.00072317,   0.00041356,   0.00002578,   0.00296470
250,   6.87390000,   3.01270000,  84.61000000,  76.39100000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,   6.00000000,  21.31830000,   8.00000000,   0.53333333,   0.22876034,   8.00000000,   7.77047419,   0.00154321,   0.08683417,   0.00027509,   0.00006908,   0.00001948,   0.00143671
251,   6.88430000,  80.08100000,  31.73700000,  11.21700000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,  15.00000000,  41.11398000,  35.00000000,   0.33333333,   0.10815565,   9.53333333,   9.89397329,   0.00385802,   0.08421600,   0.00050417,   0.00111337,   0.00006958,   0.00150398
252,   7.03290000, 210.27000000,  42.66000000, 191.36000000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,  10.00000000,  34.00390000,  18.00000000,   0.40000000,   0.15215701,   9.90000000,  10.06393384,   0.00257202,   0.08144114,   0.00417407,   0.00080105,   0.00012750,   0.00000001
253,   6.98530000,  87.94800000, 204.22000000,  77.26300000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,   8.00000000,  26.35100000,  10.00000000,   0.35714286,   0.14178771,   8.62500000,   9.18757922,   0.00205761,   0.09952388,   0.00269516,   0.00101862,   0.00002696,   0.00000041
254,   6.97350000, 131.31000000, 176.63000000,  12.26300000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,   9.00000000,  23.53470000,  13.00000000,   0.36111111,   0.11727878,   9.33333333,   9.51834100,   0.00231481,   0.09287881,   0.00333724,   0.00974640,   0.00000093,   0.00000050
255,   6.88920000, 178.09000000,  72.12200000,  67.89400000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,  11.00000000,  32.61501000,  14.00000000,   0.25454545,   0.08080922,   9.36363636,   8.99964679,   0.00282922,   0.10497894,   0.00889626,   0.01512282,   0.00002885,   0.00017944
256,   6.78120000,  18.23500000, 176.42000000, 209.46000000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,  11.00000000,  37.70500000,  19.00000000,   0.34545455,   0.14169036,  10.00000000,  10.08196526,   0.00282922,   0.08326908,   0.00222222,   0.00043249,   0.00129576,   0.00000016
257,   6.91470000,  78.60000000,  62.81000000, 190.25000000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,  12.00000000,  44.42316000,  22.00000000,   0.33333333,   0.15228287,  10.33333333,  10.73408195,   0.00308642,   0.09990493,   0.00676514,   0.00448922,   0.07287599,   0.00013164
258,   6.96500000,  31.75800000, 189.33000000, 127.76000000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,  12.00000000,  41.10140000,  19.00000000,   0.28787879,   0.11477051,   9.75000000,   9.67131290,   0.00308642,   0.09083900,   0.00246684,   0.00136124,   0.00019516,   0.00000044
259,   7.03060000, 109.71000000, 122.02000000, 112.77000000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,  14.00000000,  47.56630000,  21.00000000,   0.23076923,   0.09119037,   9.21428571,   9.00142117,   0.00360082,   0.12748795,   0.07519445,   0.02589072,   0.00057029,   0.00028141
260,   6.97910000, 178.50000000, 196.20000000, 109.25000000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,  10.00000000,  33.83475000,  15.00000000,   0.33333333,   0.14210058,  10.30000000,  10.25429920,   0.00257202,   0.09620905,   0.00655668,   0.01638560,   0.00002166,   0.00000003
261,   6.87400000,  75.32400000,  99.53500000,  94.24900000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,  10.00000000,  29.87830000,  15.00000000,   0.33333333,   0.11676823,   8.60000000,   8.63344300,   0.00257202,   0.11228232,   0.00914523,   0.00178049,   0.00031773,   0.02021857
262,   7.02200000,  46.91900000,  91.11200000, 171.42000000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,  15.00000000,  52.77190000,  33.00000000,   0.31428571,   0.12452416,   9.86666667,   9.75707716,   0.00385802,   0.09808522,   0.00764658,   0.00793970,   0.01918751,   0.00010327
263,   6.92330000, 108.13000000, 215.77000000,  93.09100000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,   8.00000000,  21.97485000,  13.00000000,   0.46428571,   0.14776149,   8.37500000,   8.19004908,   0.00205761,   0.09529178,   0.00147588,   0.00584543,   0.00002354,   0.00000005
264,   7.01460000,  19.28100000,  15.26800000,  80.98700000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,  12.00000000,  38.24550000,  20.00000000,   0.30303030,   0.11353522,   8.08333333,   8.30804408,   0.00308642,   0.07950920,   0.00513279,   0.00559782,   0.00005291,   0.00050401
265,   7.20610000,  95.20500000,  25.14500000,  90.07500000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,  13.00000000,  42.23310000,  19.00000000,   0.24358974,   0.09262101,   8.23076923,   8.18585186,   0.00334362,   0.09493810,   0.00854568,   0.00334382,   0.00019322,   0.00426466
266,   6.98340000,  70.71500000,  57.52500000, 102.25000000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,   9.00000000,  36.72886000,  19.00000000,   0.52777778,   0.24596163,  11.66666667,  10.97074126,   0.00231481,   0.10406295,   0.00128341,   0.00260841,   0.00080850,   0.18046807
267,   6.99310000, 124.40000000,  29.65100000,  64.59800000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,  11.00000000,  38.84510000,  17.00000000,   0.30909091,   0.12536223,   8.72727273,   8.87132225,   0.00282922,   0.09965398,   0.00389893,   0.00147730,   0.00005405,   0.00445626
268,   6.88590000, 194.42000000,  87.74200000, 122.77000000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,  15.00000000,  44.94610000,  24.00000000,   0.22857143,   0.07995453,  10.20000000,  10.16320882,   0.00385802,   0.11136572,   0.03831886,   0.00678663,   0.00049079,   0.00000275
269,   6.96360000,  51.85100000,  22.62900000, 190.77000000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,  18.00000000,  51.74231000,  38.00000000,   0.24836601,   0.08782229,   8.88888889,   9.27757342,   0.00462963,   0.08680897,   0.00421824,   0.00206026,   0.02229557,   0.00009785
270,   7.01400000,  67.53900000,  67.75300000,  91.08100000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,  11.00000000,  45.43700000,  21.00000000,   0.38181818,   0.18595316,  11.63636364,  11.91515065,   0.00282922,   0.10758758,   0.00981492,   0.00169990,   0.00089260,   0.23100026
271,   6.81100000,  86.81800000, 159.78000000, 141.98000000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,  12.00000000,  42.19880000,  24.00000000,   0.36363636,   0.14943126,  10.25000000,   9.96020740,   0.00308642,   0.10955507,   0.00215705,   0.00367268,   0.00186142,   0.00001298
272,   6.89090000,  38.83600000,  56.96800000, 138.94000000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,  14.00000000,  38.69620000,  29.00000000,   0.31868132,   0.10467011,   9.07142857,   9.24115288,   0.00360082,   0.09806048,   0.00744964,   0.00466285,   0.00237018,   0.00362063
273,   6.83730000,  26.34900000,  91.95300000,  62.25700000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,   9.00000000,  30.34380000,   9.00000000,   0.25000000,   0.09950143,   9.00000000,   9.05336181,   0.00231481,   0.09302771,   0.00777954,   0.00439142,   0.00006528,   0.01276958
274,   6.81030000, 212.59000000, 101.56000000, 206.99000000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,  12.00000000,  31.03056000,  21.00000000,   0.31818182,   0.09302720,   8.83333333,   8.75137800,   0.00308642,   0.08058365,   0.00293158,   0.00475482,   0.00026709,   0.00000000
275,   6.96740000,  69.81600000, 138.29000000, 222.00000000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,   6.00000000,  23.76830000,   6.00000000,   0.40000000,   0.18657102,   7.50000000,   7.06611327,   0.00154321,   0.08957287,   0.00079314,   0.00023464,   0.01424235,   0.00000077
276,   7.18450000, 114.13000000, 105.93000000,  52.83000000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,  11.00000000,  35.77940000,  19.00000000,   0.34545455,   0.13401766,   9.81818182,   9.51911715,   0.00282922,   0.11048279,   0.00709094,   0.00998024,   0.00002677,   0.00134131
277,   6.93280000, 177.09000000, 103.47000000,  61.41200000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,  13.00000000,  43.45774000,  23.00000000,   0.29487179,   0.11976018,  10.23076923,  10.04546026,   0.00334362,   0.11286905,   0.01838877,   0.00355450,   0.00003439,   0.00005296
278,   6.97820000, 176.09000000, 130.09000000,  98.59000000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,  10.00000000,  32.14090000,  18.00000000,   0.40000000,   0.15008768,   9.50000000,   9.92143655,   0.00257202,   0.11184949,   0.00819897,   0.00716883,   0.00004830,   0.00000703
279,   6.79930000,  49.55000000,  75.82700000,  65.43600000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,  11.00000000,  40.49510000,  21.00000000,   0.38181818,   0.16785459,   9.18181818,   9.03125316,   0.00282922,   0.10002058,   0.00444698,   0.00073091,   0.00032943,   0.09174471
280,   6.88200000,  90.88400000, 200.64000000, 105.25000000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,   9.00000000,  30.84820000,  14.00000000,   0.38888889,   0.15923453,   9.77777778,   9.78446068,   0.00231481,   0.10286531,   0.00398824,   0.00185447,   0.00020078,   0.00000221
281,   6.91260000, 213.98000000,  30.74300000,  11.94200000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,  10.00000000,  25.65710000,   9.00000000,   0.20000000,   0.06046589,   4.80000000,   4.75626630,   0.00257202,   0.07507531,   0.00346274,   0.00432525,   0.00000003,   0.00000001
282,   6.89160000, 171.29000000, 191.20000000, 105.50000000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,   9.00000000,  34.91580000,  14.00000000,   0.38888889,   0.17531524,  10.22222222,   9.85955642,   0.00231481,   0.09871528,   0.00140004,   0.00000278,   0.00002275,   0.00000005
283,   6.84660000,  18.71900000, 148.21000000, 185.75000000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,  14.00000000,  43.92929000,  25.00000000,   0.27472527,   0.10405485,   8.07142857,   8.49795068,   0.00360082,   0.08992298,   0.00486819,   0.00863224,   0.00179599,   0.00000101
284,   6.87640000,  62.35800000,   6.35800000,  15.46200000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,  10.00000000,  27.87430000,  13.00000000,   0.28888889,   0.09568505,   6.50000000,   6.97693933,   0.00257202,   0.07491329,   0.00104331,   0.00180220,   0.00000977,   0.00007024
285,   6.85720000,  25.04300000,  78.89900000, 197.28000000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,   7.00000000,  28.87640000,  11.00000000,   0.52380952,   0.27286491,  11.14285714,  11.35232924,   0.00180041,   0.08601770,   0.00023297,   0.00000079,   0.01104849,   0.00002454
286,   6.88920000,  71.04800000,  52.74700000, 132.27000000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,   8.00000000,  25.87220000,  11.00000000,   0.39285714,   0.14689242,   9.25000000,   9.45587928,   0.00205761,   0.10429464,   0.00309908,   0.00100062,   0.00163839,   0.00477296
287,   6.80170000, 135.47000000,  30.33600000,  95.66800000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,  14.00000000,  47.15848000,  24.00000000,   0.26373626,   0.10784932,  10.35714286,  10.28498120,   0.00360082,   0.10133180,   0.00709709,   0.01218687,   0.00017629,   0.00287489
288,   6.82530000, 193.69000000,   5.45290000,  11.16400000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,   7.00000000,  23.35510000,  11.00000000,   0.52380952,   0.21475701,   7.85714286,   7.83395061,   0.00180041,   0.07037231,   0.00037613,   0.00098196,   0.00000007,   0.00000009
289,   6.76230000,  50.69600000, 221.60000000, 155.48000000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,  11.00000000,  32.77265000,  14.00000000,   0.25454545,   0.08067929,   7.00000000,   6.43358868,   0.00282922,   0.08777316,   0.00743567,   0.00657806,   0.00008296,   0.00000003
290,   6.83560000,  24.93700000,  85.22200000,  55.25600000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,  10.00000000,  34.65104000,  23.00000000,   0.51111111,   0.20793829,   9.50000000,   9.60879154,   0.00257202,   0.09013562,   0.00182008,   0.00076069,   0.00003936,   0.00709762
291,   6.77630000, 143.38000000, 143.11000000, 209.43000000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,  10.00000000,  36.58720000,  17.00000000,   0.37777778,   0.15664452,   9.40000000,   9.24896685,   0.00257202,   0.09636165,   0.00547930,   0.00103013,   0.03263367,   0.00000031
292,   6.85960000, 102.46000000, 207.98000000, 127.55000000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,  10.00000000,  37.42530000,  13.00000000,   0.28888889,   0.11558301,   9.30000000,   9.65336550,   0.00257202,   0.09834324,   0.00899257,   0.00409366,   0.00018163,   0.00000076
293,   6.90620000, 153.08000000, 177.31000000, 132.30000000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,  14.00000000,  41.48960000,  24.00000000,   0.26373626,   0.08999802,   8.78571429,   8.70110582,   0.00360082,   0.10529452,   0.01467827,   0.01769735,   0.00029457,   0.00000005
294,   6.77430000, 110.58000000, 114.31000000,  53.56100000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,   8.00000000,  31.07917000,  12.00000000,   0.42857143,   0.18695247,   9.62500000,  10.21697555,   0.00205761,   0.10966013,   0.00211991,   0.00031232,   0.00001838,   0.00115567
295,   6.90210000,  76.51500000, 211.95000000, 200.15000000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,   8.00000000,  30.96150000,  10.00000000,   0.35714286,   0.14097259,   8.00000000,   7.94153707,   0.00205761,   0.08130659,   0.00049857,   0.00000000,   0.00043903,   0.00000000
296,   6.74760000, 132.06000000,  72.42700000, 214.83000000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,  16.00000000,  48.94003000,  35.00000000,   0.29166667,   0.10333852,  10.31250000,  10.65970168,   0.00411523,   0.09408804,   0.00257398,   0.00319785,   0.11360188,   0.00000808
297,   6.82190000, 216.61000000, 126.99000000, 131.21000000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,   8.00000000,  31.46280000,  12.00000000,   0.42857143,   0.19701028,   9.62500000,   9.55537969,   0.00205761,   0.09736796,   0.00121220,   0.00018647,   0.00009772,   0.00000014
298,   6.87620000, 219.36000000,   0.14125000,  22.35300000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,  10.00000000,  30.00990000,  18.00000000,   0.40000000,   0.13985260,   8.30000000,   8.42842529,   0.00257202,   0.07001873,   0.00033570,   0.00061644,   0.00000011,   0.00000004
299,   6.81590000, 178.88000000,   0.14125000, 123.62000000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,   7.00000000,  18.93702000,   8.00000000,   0.38095238,   0.12722646,   6.00000000,   5.89014005,   0.00180041,   0.08354284,   0.00135557,   0.00181927,   0.00001113,   0.00000226
300,   6.90500000,  14.23600000,  97.82600000,  29.39300000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,  14.00000000,  36.24341000,  29.00000000,   0.31868132,   0.09849111,   9.00000000,   8.82258623,   0.00360082,   0.08712996,   0.00736689,   0.00198549,   0.00001309,   0.00079638
301,   6.90760000, 214.41000000, 222.80000000,  78.94000000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,   6.00000000,  20.32870000,   7.00000000,   0.46666667,   0.18300810,   7.33333333,   6.96950617,   0.00154321,   0.08012695,   0.00007409,   0.00000000,   0.00000058,   0.00000000
302,   6.88300000,  72.08600000, 173.57000000, 122.65000000,   1.00000000,   0.00203936,  27.00000000,  15.00000000,  11.14578115,   0.67143522,   0.10797287,  14.00000000,  41.49805000,  28.00000000,   0.30769231,   0.10864121,   9.71428571,   9.44516791,   0.00360082,   0.10673109,   0.00297953,   0.00436350,   0.00118755,   0.00000830
