node, diameter, xcor, ycor, zcor, component, path_density, path_diameter, path_radius, shorest_path_length, path_local_efficiency, path_global_efficiency, degree, strength, triangle, clustering, weighted_clustering, knn, weighted_knn, degree_centrality, closeness_centrality, betweenness, weighted_betweenness,eigenvector_centrality, weighted_eigenvector_centrality
11,   7.64090000,   3.53240000,   0.13900000, 111.52000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   6.00000000,  16.61782000,   9.00000000,   0.60000000,   0.19742595,   7.00000000,   7.50911010,   0.00097371,   0.06917844,   0.00020676,   0.00009741,   0.00178458,   0.00091713
12,   7.54910000,  14.86400000, 161.98000000, 201.83000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  14.00000000,  46.25354000,  20.00000000,   0.21978022,   0.10208907,   7.78571429,   8.20890985,   0.00227199,   0.07085446,   0.00259710,   0.00221678,   0.00001540,   0.00000000
13,   7.50320000,  13.58100000,  17.39100000, 110.31000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  11.00000000,  36.97770000,  18.00000000,   0.32727273,   0.14472389,   7.45454545,   8.04305298,   0.00178513,   0.07403136,   0.00076040,   0.00017364,   0.00854659,   0.00565180
14,   7.39850000,  29.42200000,  10.72900000, 110.22000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  11.00000000,  37.92975000,  19.00000000,   0.34545455,   0.17014513,   9.18181818,   9.18566561,   0.00178513,   0.07714457,   0.00172646,   0.00190996,   0.02317141,   0.01939997
15,   7.31170000, 109.99000000, 100.45000000, 144.68000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  10.00000000,  43.36260000,  16.00000000,   0.35555556,   0.20735331,   9.20000000,   9.25557047,   0.00162285,   0.10400878,   0.01059612,   0.00000021,   0.00202498,   0.00015882
16,   7.43150000,  93.89400000,  38.94200000, 112.73000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  14.00000000,  50.83690000,  29.00000000,   0.31868132,   0.17788866,  11.28571429,  11.62888178,   0.00227199,   0.09306751,   0.00755386,   0.00032752,   0.12162122,   0.17344426
17,   7.22320000, 108.30000000,  31.55100000, 109.16000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  17.00000000,  58.33330000,  36.00000000,   0.26470588,   0.13474199,  11.05882353,  11.28264988,   0.00275884,   0.09157923,   0.01379149,   0.00048688,   0.11157497,   0.14659256
18,   7.25710000,  72.87000000,  31.02300000, 137.21000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  12.00000000,  46.88330000,  28.00000000,   0.42424242,   0.23387413,  12.08333333,  12.36492525,   0.00194742,   0.08784786,   0.00307613,   0.00074449,   0.13998751,   0.20384279
19,   7.10480000,   4.10150000,   0.13900000,  88.52700000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   5.00000000,  10.09550000,   4.00000000,   0.40000000,   0.16087729,   5.60000000,   5.75924917,   0.00081142,   0.06938564,   0.00129924,   0.00125134,   0.00137913,   0.00051542
20,   7.18860000,  68.70700000,  67.96300000,  61.36500000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  14.00000000,  47.37794000,  29.00000000,   0.31868132,   0.15092018,  10.21428571,   9.99799780,   0.00227199,   0.09267420,   0.02536053,   0.01177718,   0.00559956,   0.00036908
21,   7.09320000,  94.88600000,  30.75500000, 154.74000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  15.00000000,  51.14316000,  31.00000000,   0.29523810,   0.14252116,  11.53333333,  11.74693468,   0.00243427,   0.08992470,   0.01188279,   0.00330001,   0.14932658,   0.17556995
22,   7.14350000,  29.23400000,   6.25800000,  99.10700000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  10.00000000,  31.67850000,  15.00000000,   0.33333333,   0.16167131,   7.70000000,   7.94039491,   0.00162285,   0.07431259,   0.00225077,   0.00156769,   0.01064357,   0.00889067
23,   7.06060000,  96.36300000,  29.83400000,  61.85500000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  12.00000000,  42.52820000,  22.00000000,   0.33333333,   0.17056510,  10.91666667,  10.83216783,   0.00194742,   0.08469870,   0.00400671,   0.00010120,   0.01082484,   0.00368744
24,   7.03530000, 107.46000000,  28.03000000, 138.01000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  11.00000000,  42.04520000,  22.00000000,   0.40000000,   0.22445109,  10.72727273,  10.54129603,   0.00178513,   0.08999036,   0.00145291,   0.00281619,   0.10062711,   0.16130351
25,   7.19570000,  60.86900000,  25.83700000, 124.72000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  12.00000000,  42.54920000,  24.00000000,   0.36363636,   0.19523712,  11.50000000,  11.86303855,   0.00194742,   0.08454183,   0.00510621,   0.01151636,   0.10301883,   0.14003604
26,   7.16380000,  45.27800000,   5.14310000, 137.90000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  10.00000000,  36.97700000,  13.00000000,   0.28888889,   0.15618128,   8.20000000,   8.13681207,   0.00162285,   0.07924892,   0.00296499,   0.00040912,   0.03230121,   0.04577889
27,   7.02770000,  88.26100000,  87.48100000, 144.80000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  12.00000000,  33.48960000,  18.00000000,   0.27272727,   0.11163158,   8.16666667,   8.04472135,   0.00194742,   0.10138704,   0.01717751,   0.00298161,   0.00582417,   0.00093882
28,   7.03770000,  85.60200000,  29.93900000, 148.05000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  14.00000000,  47.98640000,  29.00000000,   0.31868132,   0.16340671,  11.00000000,  11.37223463,   0.00227199,   0.08674109,   0.00808238,   0.00276535,   0.12871145,   0.18911782
29,   6.92830000,  53.25800000, 127.96000000, 120.75000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  16.00000000,  43.97464000,  30.00000000,   0.25000000,   0.10866792,   9.25000000,   9.49401974,   0.00259656,   0.09999513,   0.02825140,   0.03025044,   0.00074442,   0.00002147
30,   6.97010000,  93.45200000,  53.49100000, 108.24000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   7.00000000,  27.57590000,  11.00000000,   0.52380952,   0.30297298,   9.71428571,   9.97480046,   0.00113599,   0.09046200,   0.00020904,   0.00000053,   0.03223917,   0.04104847
31,   6.86290000, 216.12000000, 156.13000000, 160.30000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   9.00000000,  24.97662000,  10.00000000,   0.27777778,   0.12513251,   6.77777778,   7.48634523,   0.00146056,   0.07874861,   0.00187737,   0.00123274,   0.00000823,   0.00000000
32,   6.87970000,  90.15500000,  27.12200000, 110.50000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  11.00000000,  35.38270000,  20.00000000,   0.36363636,   0.18795313,  11.27272727,  11.74417724,   0.00178513,   0.08790174,   0.00339619,   0.00025445,   0.08449311,   0.11077448
33,   7.00800000, 104.92000000,  25.99900000, 143.99000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  16.00000000,  47.71267000,  37.00000000,   0.30833333,   0.15242417,  10.87500000,  11.41055950,   0.00259656,   0.08927200,   0.00304735,   0.00749988,   0.14970590,   0.17184368
34,   6.94880000, 104.08000000, 114.15000000, 142.56000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  11.00000000,  27.38012000,  15.00000000,   0.27272727,   0.09746123,   9.18181818,   8.90387624,   0.00178513,   0.10524338,   0.01520328,   0.00604071,   0.00092720,   0.00003869
35,   7.01710000,  98.79200000,  18.90100000, 143.01000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   9.00000000,  36.91130000,  17.00000000,   0.47222222,   0.26827718,  10.44444444,  10.14874036,   0.00146056,   0.08445839,   0.00036537,   0.00000068,   0.07516069,   0.12168151
36,   6.83470000, 101.65000000,  28.01000000, 122.17000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  15.00000000,  61.87480000,  32.00000000,   0.30476190,   0.17689462,  10.73333333,  10.98198944,   0.00243427,   0.09004428,   0.00943662,   0.00014045,   0.12910145,   0.22594063
37,   6.68600000,  97.16900000,  26.85200000, 140.53000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   8.00000000,  35.73290000,  15.00000000,   0.53571429,   0.34169728,  12.75000000,  12.64765804,   0.00129828,   0.08686214,   0.00073415,   0.00000000,   0.09063552,   0.17091937
38,   6.80250000, 107.92000000,  39.93500000, 125.82000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  11.00000000,  36.96321000,  22.00000000,   0.40000000,   0.21783579,  12.00000000,  12.42965587,   0.00178513,   0.09115250,   0.00224706,   0.00164793,   0.09662691,   0.14653792
39,   6.90810000,   7.75510000,  90.57300000,  20.50300000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   7.00000000,  18.89238000,   7.00000000,   0.33333333,   0.13336334,   6.85714286,   7.32604150,   0.00113599,   0.07076333,   0.00030834,   0.00030387,   0.00003643,   0.00000004
40,   6.84160000,  59.42900000,   3.26130000, 137.11000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   7.00000000,  23.53601000,  10.00000000,   0.47619048,   0.22429807,   8.00000000,   8.65031414,   0.00113599,   0.07879594,   0.00002410,   0.00075787,   0.02600269,   0.04265416
41,   6.79220000,  14.38500000,  97.11400000,  28.28300000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  11.00000000,  31.69490000,  20.00000000,   0.36363636,   0.15624915,   8.63636364,   8.44906909,   0.00178513,   0.07511062,   0.00148496,   0.00053930,   0.00008287,   0.00000011
42,   6.85110000,  84.28600000,  34.38700000,  70.00800000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  10.00000000,  35.35730000,  17.00000000,   0.37777778,   0.19321781,  10.60000000,  11.23131291,   0.00162285,   0.08572502,   0.00166540,   0.00027821,   0.00993712,   0.00421586
43,   6.69190000,  59.12300000, 122.16000000, 119.67000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  14.00000000,  46.86160000,  25.00000000,   0.27472527,   0.14162382,   9.28571429,   9.57099843,   0.00227199,   0.09973779,   0.01253973,   0.00024681,   0.00110601,   0.00004560
44,   6.71830000,  59.60400000,  43.43800000,  42.69900000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  12.00000000,  37.86565000,  21.00000000,   0.31818182,   0.15158522,   9.16666667,   8.94854043,   0.00194742,   0.08315341,   0.00208305,   0.00224491,   0.00257100,   0.00021268
45,   6.82270000, 102.69000000,  48.33900000, 112.25000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  18.00000000,  56.68323000,  35.00000000,   0.22875817,   0.11190281,   9.00000000,   8.86347920,   0.00292113,   0.09483794,   0.00839166,   0.00883604,   0.07811408,   0.09063644
46,   6.73550000,  54.54500000,   0.13900000, 154.74000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   8.00000000,  27.47040000,  11.00000000,   0.39285714,   0.18362190,   9.00000000,   8.88426816,   0.00129828,   0.07908314,   0.00133188,   0.00005063,   0.02583175,   0.02801538
47,   6.65440000,  92.10300000,  98.57800000, 121.94000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  12.00000000,  35.83710000,  23.00000000,   0.34848485,   0.15574070,   9.41666667,   9.39787260,   0.00194742,   0.10569287,   0.01121278,   0.00189453,   0.00225061,   0.00013869
48,   6.70380000,  88.01200000,   9.80570000, 162.85000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  13.00000000,  45.16280000,  24.00000000,   0.30769231,   0.14347911,   9.07692308,   8.79687265,   0.00210970,   0.08105229,   0.00250694,   0.00057628,   0.05650597,   0.05079675
49,   6.73670000,  54.04000000,  43.03400000, 122.37000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  14.00000000,  45.44388000,  28.00000000,   0.30769231,   0.14808021,  11.28571429,  10.99866561,   0.00227199,   0.08827448,   0.00849742,   0.00552217,   0.11415289,   0.08928670
50,   6.70420000,  41.52200000,  15.15100000, 100.04000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  11.00000000,  42.56960000,  24.00000000,   0.43636364,   0.22568129,   9.54545455,   9.63728576,   0.00178513,   0.07923364,   0.00125894,   0.00000032,   0.02809739,   0.02577003
51,   6.52130000,  54.09000000,   0.13900000, 162.21000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  11.00000000,  36.11940000,  19.00000000,   0.34545455,   0.15570978,   7.90909091,   7.99164438,   0.00178513,   0.07667517,   0.00344419,   0.00034016,   0.01890199,   0.01461451
52,   6.62900000,  84.71100000,  29.12000000, 133.86000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  14.00000000,  49.95962000,  26.00000000,   0.28571429,   0.15993047,  10.92857143,  11.19439139,   0.00227199,   0.08980020,   0.01094607,   0.00191918,   0.14703891,   0.22502030
53,   6.76460000,  93.37100000,  20.86500000, 166.73000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  12.00000000,  37.94588000,  20.00000000,   0.30303030,   0.14224625,  11.50000000,  10.90560240,   0.00194742,   0.08432663,   0.00961697,   0.00345600,   0.07102793,   0.06151846
54,   6.49500000,  47.41700000,  47.42200000, 218.11000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   8.00000000,  24.36683000,  11.00000000,   0.39285714,   0.15338573,   7.12500000,   7.00243897,   0.00129828,   0.06854893,   0.00208351,   0.00127020,   0.00024205,   0.00000405
55,   6.52410000,  63.82600000,  32.41100000,  63.48900000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   9.00000000,  26.84510000,  13.00000000,   0.36111111,   0.16388222,   9.22222222,   9.36663674,   0.00146056,   0.08203858,   0.00085560,   0.00009957,   0.00423945,   0.00081600
56,   6.56830000, 201.98000000, 175.08000000, 219.50000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  10.00000000,  25.37520000,  15.00000000,   0.33333333,   0.12341009,   7.50000000,   7.46144661,   0.00162285,   0.06875314,   0.00145437,   0.00048119,   0.00000184,   0.00000000
57,   6.75920000,  22.22500000,   3.46250000, 131.22000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  10.00000000,  32.92240000,  13.00000000,   0.28888889,   0.15175591,   7.80000000,   7.48250431,   0.00162285,   0.07596716,   0.00217957,   0.00063845,   0.01368388,   0.01264193
58,   6.85610000, 118.96000000,  98.15800000, 151.51000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  11.00000000,  39.57110000,  20.00000000,   0.36363636,   0.19607684,  10.09090909,  10.01172573,   0.00178513,   0.10017395,   0.00899459,   0.00077110,   0.00310120,   0.00018616
59,   6.53980000, 216.43000000,  58.17300000, 181.38000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  14.00000000,  36.84918000,  22.00000000,   0.24175824,   0.08644162,   8.35714286,   7.81388025,   0.00227199,   0.07171287,   0.00637879,   0.00285465,   0.00022413,   0.00000011
60,   6.53600000,  70.74600000,  22.62700000, 127.95000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  10.00000000,  41.10050000,  23.00000000,   0.51111111,   0.30102117,  11.90000000,  12.11556794,   0.00162285,   0.08483513,   0.00037688,   0.00001227,   0.11197670,   0.17873130
61,   6.59210000,  61.11400000,  64.07900000,  53.57200000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  15.00000000,  37.81700000,  32.00000000,   0.30476190,   0.12020072,  10.40000000,  11.10629241,   0.00243427,   0.08781405,   0.00333366,   0.00915060,   0.00415578,   0.00017955
62,   6.68360000, 119.35000000,  40.50400000, 144.56000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  12.00000000,  32.87052000,  23.00000000,   0.34848485,   0.15360986,  12.50000000,  13.16298130,   0.00194742,   0.09051382,   0.00599171,   0.00342845,   0.10327257,   0.07677138
63,   6.51270000,  94.43100000,  13.74900000,  62.17500000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  13.00000000,  40.13536000,  24.00000000,   0.30769231,   0.14372651,   9.76923077,  10.00894174,   0.00210970,   0.08219726,   0.00172015,   0.00190844,   0.01486965,   0.00532301
64,   6.43900000,  86.91000000,   0.13900000,  52.44300000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   5.00000000,  15.20260000,   5.00000000,   0.50000000,   0.24060357,   8.20000000,   8.13154329,   0.00081142,   0.07663512,   0.00003292,   0.00000474,   0.00297796,   0.00083942
65,   6.49600000,  49.86200000,   3.16910000, 109.59000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  10.00000000,  28.23355000,  16.00000000,   0.35555556,   0.16279319,   8.30000000,   8.23005786,   0.00162285,   0.07670476,   0.00072892,   0.00324396,   0.01844428,   0.01361050
66,   6.46740000,  45.23000000,  51.59600000, 107.78000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  19.00000000,  52.71990000,  36.00000000,   0.21052632,   0.08683282,   9.10526316,   9.05997356,   0.00308341,   0.08640902,   0.01326938,   0.00550657,   0.06220483,   0.02609952
67,   6.52440000,  84.59400000,  25.90000000,  74.35200000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  20.00000000,  58.53057000,  39.00000000,   0.20526316,   0.09492094,   9.70000000,  10.05675427,   0.00324570,   0.08707202,   0.01395391,   0.00447217,   0.02740986,   0.01246887
68,   6.50130000,  54.36600000,  58.15700000,  46.33500000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  11.00000000,  30.06440000,  20.00000000,   0.36363636,   0.15840409,  11.36363636,  11.78671119,   0.00178513,   0.08459638,   0.00237557,   0.00051486,   0.00289348,   0.00012107
69,   6.39270000,  26.51100000,  47.38400000, 196.69000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  12.00000000,  34.57028000,  19.00000000,   0.28787879,   0.10895483,   9.41666667,   9.05200710,   0.00194742,   0.06978008,   0.00308587,   0.00294842,   0.00215778,   0.00011468
70,   6.49490000,  74.39400000, 104.91000000,  95.11700000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  22.00000000,  54.29469000,  44.00000000,   0.19047619,   0.06798886,   8.77272727,   8.83188688,   0.00357027,   0.10492082,   0.03451333,   0.01127445,   0.00241642,   0.00004879
71,   6.51560000, 113.08000000, 104.96000000, 158.51000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  10.00000000,  33.00520000,  17.00000000,   0.37777778,   0.18192612,  10.50000000,  10.29936192,   0.00162285,   0.09842507,   0.00253547,   0.00031683,   0.00239112,   0.00012911
72,   6.38740000,  64.39400000,  82.69400000, 148.34000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  15.00000000,  41.98994000,  23.00000000,   0.21904762,   0.09003208,   8.33333333,   8.32190806,   0.00243427,   0.09619407,   0.01858257,   0.01723013,   0.01411919,   0.00374749
73,   6.46710000,  52.31900000,  61.02500000,  52.99700000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  16.00000000,  46.10754000,  32.00000000,   0.26666667,   0.11388834,  10.31250000,  10.52770024,   0.00259656,   0.08955744,   0.02693155,   0.02302529,   0.00506982,   0.00014694
74,   6.49000000, 111.78000000,  13.47800000,  82.19700000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  14.00000000,  38.93920000,  27.00000000,   0.29670330,   0.12393304,   9.85714286,   9.93058409,   0.00227199,   0.08280922,   0.00315602,   0.00048045,   0.03321951,   0.00899429
75,   6.39840000, 213.60000000,  81.36700000, 199.42000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  10.00000000,  29.09201000,  19.00000000,   0.42222222,   0.17461667,  10.30000000,   9.99455796,   0.00162285,   0.07250521,   0.00092519,   0.00008376,   0.00029529,   0.00000007
76,   6.43020000,  52.20900000,  25.48500000, 142.19000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  11.00000000,  33.95970000,  20.00000000,   0.36363636,   0.17767024,  10.54545455,  10.87760198,   0.00178513,   0.08240061,   0.00201685,   0.00098630,   0.09032796,   0.09421691
77,   6.40380000,  39.60300000,   6.34800000, 176.09000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  15.00000000,  45.99455000,  23.00000000,   0.21904762,   0.10579842,   8.53333333,   8.40274989,   0.00243427,   0.07353836,   0.00531221,   0.00116141,   0.01553973,   0.00519148
78,   6.40450000,  42.60200000,  58.48000000, 218.32000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   9.00000000,  25.71820000,  11.00000000,   0.30555556,   0.13984852,   7.55555556,   7.99236338,   0.00146056,   0.07060441,   0.00313814,   0.00072679,   0.00023110,   0.00000248
79,   6.36080000,  83.56900000,  48.83000000, 120.44000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  10.00000000,  33.29090000,  20.00000000,   0.44444444,   0.22020748,  12.30000000,  12.19271032,   0.00162285,   0.09212966,   0.00561806,   0.00174560,   0.10143208,   0.09872270
80,   6.56590000,  61.15700000,  40.02900000, 139.44000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  14.00000000,  37.35330000,  36.00000000,   0.39560440,   0.16925708,  11.71428571,  11.93392016,   0.00227199,   0.08686704,   0.00262640,   0.00119961,   0.15028852,   0.12319350
