1. Degree distribution
0    0.00000000
1    0.00128568
2    0.01157110
3    0.02751350
4    0.05014142
5    0.10028285
6    0.13705323
7    0.14939573
8    0.15093854
9    0.10953973
10    0.09385446
11    0.06454101
12    0.04165595
13    0.02082798
14    0.01697094
15    0.00899974
16    0.00488557
17    0.00514271
18    0.00334276
19    0.00077141
20    0.00077141
21    0.00025714
22    0.00025714
2. Degree triangle
0    0.00000000
1    0.00000000
2    0.60000000
3    1.98130841
4    3.61025641
5    5.57692308
6    7.66791745
7    9.81239243
8   12.06303237
9   14.38262911
10   16.17808219
11   18.80079681
12   21.24691358
13   23.01234568
14   25.65151515
15   28.60000000
16   30.15789474
17   34.35000000
18   36.76923077
19   41.33333333
20   44.00000000
3. Degree clustering coefficient
0    0.00000000
1    0.00000000
2    0.60000000
3    0.66043614
4    0.60170940
5    0.55769231
6    0.51119450
7    0.46725678
8    0.43082258
9    0.39951748
10    0.35951294
11    0.34183267
12    0.32192293
13    0.29503007
14    0.28188478
15    0.27238095
16    0.25131579
17    0.25257353
18    0.24032177
19    0.24171540
20    0.23157895
4. Degree weighted clustering coefficient
0    0.00000000
1    0.00000000
2    0.17160025
3    0.20811471
4    0.19076840
5    0.18065962
6    0.16974948
7    0.15738404
8    0.14514962
9    0.13567453
10    0.12348830
11    0.11953086
12    0.11295110
13    0.10253306
14    0.09938832
15    0.09549672
16    0.09230210
17    0.09420877
18    0.08405851
19    0.09751962
20    0.08553524
5. Degree rich club coefficient
0    0.00203936
1    0.00204395
2    0.00208021
3    0.00215712
4    0.00228739
5    0.00254635
6    0.00292692
7    0.00340930
8    0.00403260
9    0.00471820
10    0.00573336
11    0.00669484
12    0.00805871
13    0.01001553
14    0.01075028
15    0.01920904
16    0.01829268
17    0.01904762
18    0.00000000
19    0.00000000
20    0.00000000
6. Dergree connectivity
12    9.33641975
18    9.43162393
17    9.29117647
7    8.96680600
11    9.21695038
14    9.39069264
8    9.08496593
5    8.26051282
15    9.25904762
10    9.04986301
3    7.21806854
13    9.17853751
9    9.05790297
19   10.15789474
22    8.27272727
16    9.45723684
6    8.70825516
21    8.85714286
20    9.61666667
4    7.88846154
2    6.72222222
1    4.60000000
7. Dergree weighted connectivity
12    9.39603968
18    9.56465715
17    9.46508063
7    9.07786369
11    9.30077492
14    9.45414555
8    9.17833569
5    8.38845644
15    9.27230595
10    9.11033690
3    7.39867382
13    9.20158895
9    9.11901751
19   10.09101966
22    8.04511123
16    9.54157279
6    8.82222361
21    8.69937480
20    9.57878426
4    8.02334663
2    7.00613583
1    4.85216603
