1. Degree distribution
0    0.00000000
1    0.00011488
2    0.00177432
3    0.00820781
4    0.02439367
5    0.05396987
6    0.08565228
7    0.10758233
8    0.11474343
9    0.10810569
10    0.09468981
11    0.08077610
12    0.06705387
13    0.05371458
14    0.04397498
15    0.03463110
16    0.02822313
17    0.02154710
18    0.01771764
19    0.01336482
20    0.01082461
21    0.00716109
22    0.00579525
23    0.00435282
24    0.00347204
25    0.00191473
26    0.00165943
27    0.00128925
28    0.00091907
29    0.00084248
30    0.00047230
31    0.00028083
32    0.00024253
33    0.00020424
34    0.00006382
35    0.00003829
36    0.00005106
37    0.00003829
38    0.00002553
39    0.00001276
40    0.00003829
41    0.00001276
42    0.00002553
43    0.00000000
44    0.00000000
45    0.00002553
2. Degree triangle
0    0.00000000
1    0.00000000
2    0.78417266
3    2.26283048
4    4.16326531
5    6.32048250
6    8.56005961
7   10.87185572
8   13.20992324
9   15.48435471
10   17.85211647
11   20.16434893
12   22.49762041
13   24.87808935
14   27.32626996
15   29.72613343
16   32.13930348
17   34.49052133
18   36.95965418
19   39.56733524
20   41.80070755
21   44.42424242
22   46.86123348
23   49.36950147
24   52.33455882
25   55.18666667
26   57.45384615
27   60.63366337
28   61.77777778
29   65.18181818
30   67.78378378
31   68.50000000
32   73.05263158
33   75.50000000
34   78.60000000
35   80.33333333
36   87.25000000
37   86.33333333
38   88.00000000
39   96.00000000
40   87.66666667
41   85.00000000
42  102.00000000
43    0.00000000
44    0.00000000
3. Degree clustering coefficient
0    0.00000000
1    0.00000000
2    0.78417266
3    0.75427683
4    0.69387755
5    0.63204825
6    0.57067064
7    0.51770742
8    0.47178297
9    0.43012096
10    0.39671370
11    0.36662453
12    0.34087304
13    0.31894986
14    0.30028868
15    0.28310603
16    0.26782753
17    0.25360677
18    0.24156637
19    0.23138793
20    0.22000372
21    0.21154401
22    0.20286248
23    0.19513637
24    0.18961797
25    0.18395556
26    0.17678107
27    0.17274548
28    0.16343327
29    0.16054635
30    0.15582479
31    0.14731183
32    0.14728353
33    0.14299242
34    0.14010695
35    0.13501401
36    0.13849206
37    0.12962963
38    0.12517781
39    0.12955466
40    0.11239316
41    0.10365854
42    0.11846690
43    0.00000000
44    0.00000000
4. Degree weighted clustering coefficient
0    0.00000000
1    0.00000000
2    0.30656022
3    0.28930639
4    0.26262028
5    0.23502621
6    0.20928612
7    0.18963677
8    0.17254718
9    0.15811483
10    0.14672418
11    0.13647705
12    0.12757473
13    0.11993559
14    0.11325698
15    0.10693371
16    0.10125367
17    0.09636331
18    0.09194196
19    0.08812766
20    0.08381805
21    0.08048587
22    0.07763191
23    0.07492812
24    0.07278940
25    0.07075367
26    0.06780108
27    0.06571638
28    0.06234657
29    0.06185390
30    0.06050420
31    0.05553278
32    0.05625104
33    0.05491954
34    0.05391721
35    0.04956965
36    0.05260696
37    0.05041127
38    0.04839849
39    0.05023123
40    0.04389571
41    0.04193137
42    0.04470413
43    0.00000000
44    0.00000000
5. Degree rich club coefficient
0    0.00013175
1    0.00013178
2    0.00013216
3    0.00013373
4    0.00013795
5    0.00014680
6    0.00016086
7    0.00017970
8    0.00020246
9    0.00022798
10    0.00025430
11    0.00028226
12    0.00031148
13    0.00034054
14    0.00036939
15    0.00039848
16    0.00042920
17    0.00046492
18    0.00049451
19    0.00052927
20    0.00057738
21    0.00060576
22    0.00062953
23    0.00063690
24    0.00066719
25    0.00058668
26    0.00062246
27    0.00057310
28    0.00058123
29    0.00028011
30    0.00029386
31    0.00000000
32    0.00000000
33    0.00000000
34    0.00000000
35    0.00000000
36    0.00000000
37    0.00000000
38    0.00000000
39    0.00000000
40    0.00000000
41    0.00000000
42    0.00000000
43    0.00000000
44    0.00000000
6. Dergree connectivity
27   11.54162083
14   12.05560854
33   11.21780303
21   11.70673118
24   11.68795956
18   11.84902337
30   11.57567568
19   11.84321118
28   11.52926587
15   11.99685465
13   12.10123574
20   11.77606132
23   11.75213566
22   11.73858630
12   12.17148931
16   11.93586047
25   11.66426667
9   12.34542974
17   11.84593672
26   11.57011834
29   11.68965517
34   11.54117647
32   11.26644737
7   12.50310191
8   12.42325342
11   12.22208654
31   11.31964809
10   12.33471286
40   10.92500000
37   11.27027027
5   12.42213813
42   11.23809524
36   11.36111111
38   11.84210526
45   11.74444444
6   12.46284153
35   11.37142857
41   10.26829268
4   12.05913134
3   11.35925350
39   11.74358974
2   11.01798561
1   13.88888889
7. Dergree weighted connectivity
27   11.60710266
14   12.13848479
33   11.32029950
21   11.77189717
24   11.76889305
18   11.91689095
30   11.65774357
19   11.94330774
28   11.53574291
15   12.08401467
13   12.18213629
20   11.83831274
23   11.82692828
22   11.82993831
12   12.25862213
16   12.01864127
25   11.78446438
9   12.43649651
17   11.92213236
26   11.61666559
29   11.74080006
34   11.57435262
32   11.23089770
7   12.59598812
8   12.51224063
11   12.31342127
31   11.34066294
10   12.42208863
40   11.12330623
37   11.35985385
5   12.55313752
42   11.06899896
36   11.49046430
38   11.71365092
45   11.83377430
6   12.57642410
35   11.33558335
41   10.51028229
4   12.23940111
3   11.60449470
39   12.04916805
2   11.24157847
1   13.76358628
