#ID, Diameter,  Xcor,  Ycor,  Zcor
371,2.8082,207.69,145.97,94.862
372,2.9184,172,50.975,161.29
373,2.957,214.33,91.346,1.787
374,2.765,79.852,90.692,147.23
375,2.8005,204.37,86.958,200.83
376,2.7568,152.51,131.23,56.168
377,2.8111,78.698,19.666,93.206
378,2.8632,18.82,4.2865,148.4
379,2.8684,185.04,102.87,69.551
380,2.8135,199.56,39.617,78.141
381,2.9427,2.9893,134.47,47.262
382,2.7786,111.38,162.75,168.99
383,2.739,118.97,49.095,55.387
384,2.7743,177.71,69.27,166.61
385,2.9151,204.96,6.9774,28.557
386,2.7783,38.819,69.801,135.86
387,2.8312,199.45,2.0746,178.51
388,2.7369,210.65,211.98,26.265
389,2.9541,215.1,31.969,7.6187
390,2.7894,103.82,30.01,124.16
391,2.7108,22.44,113.05,68.408
392,2.9026,137.63,216.65,75.208
393,2.7638,131.01,75.714,42.567
394,2.9436,190.03,190.46,104.72
395,2.9042,193.26,14.295,35.085
396,2.9216,53.688,53.678,21.219
397,2.9067,190.52,162.54,46.237
398,2.7657,196.47,160.32,6.6456
399,2.8098,48.815,139.94,77.028
400,2.9092,184.14,109.45,175.3
401,2.9128,137.26,127.3,150.55
402,2.6903,182.66,153,36.329
403,2.7697,187.78,169.32,13.785
404,2.752,143.99,118.5,179.66
405,2.9081,82.147,31.938,81.991
406,2.6824,107.01,107.58,91.257
407,2.8073,13.718,114.45,1.8089
408,2.7316,204.16,187.81,212.6
409,2.7557,60.52,209.04,59.215
410,2.8582,167.2,114.19,149.43
411,2.6909,126.33,168.52,11.832
412,2.7741,93.96,194.93,59.752
413,2.6922,117.38,48.568,63.784
414,2.7654,211.16,152.69,98.887
415,2.9238,82.225,32.786,38.077
416,2.7985,56.649,89.615,40.074
417,2.7455,117.33,189.45,132.09
418,2.7553,200.6,92.4,15.64
419,2.7657,84.495,181.52,106.51
420,2.9496,84.386,53.853,112.97
421,2.7382,110.82,68.696,69.807
422,2.9608,103.97,68.547,47.528
423,2.9157,138.45,118.14,113.85
424,2.8164,198.77,132.09,55.107
425,2.7671,27.048,92.081,204.62
426,2.7337,195.42,187.53,120.67
427,2.7841,25.761,207.44,145.36
428,2.7591,84.428,40.086,149.7
429,2.762,17.857,68.99,95.589
430,2.7587,178.28,93.16,146.69
431,2.8111,171.54,97.016,72.544
432,2.7181,216.09,186.2,191.33
433,2.7163,131.26,135.84,40.952
434,2.7818,74.622,131.47,178.26
435,2.786,19.992,101.83,204.34
436,2.7927,27.272,80.649,57.488
437,2.7459,188.08,87.756,54.502
438,2.7821,138.05,54.767,48.608
439,2.815,56.658,44.961,26.017
440,2.8391,105.33,152.13,109.25
441,2.6689,53.72,123.62,180.46
442,2.8719,190.84,119.73,104.79
443,2.936,38.349,211.24,59.37
444,3.0231,131.37,11.965,127.49
445,2.7716,163.59,144.61,37.719
446,3.009,64.583,182.51,204
447,2.8373,155.54,74.096,2.616
448,2.8055,163.1,54.831,54.607
449,2.7931,54.855,181.54,52.687
450,2.7667,176.92,3.9795,207.08
451,2.9241,213.93,14.88,27.203
452,2.7669,34.679,154.96,17.843
453,2.746,30.021,163.37,215.27
454,2.7551,34.642,164.4,38.184
455,2.771,199.82,54.576,97.75
456,2.7724,63.239,43.438,114.34
457,2.7818,4.9858,112.78,46.342
458,2.7616,182.14,24.888,128.3
459,2.7359,110.02,61.303,143.45
460,2.9544,183.81,211.61,87.231
461,2.8496,172.65,149.95,3.7336
462,2.9258,115.52,57.661,50.204
463,2.7525,122.26,169.05,147.61
464,2.9167,206.02,86.221,179.97
465,2.7402,182.4,179.97,66.776
466,2.8081,140.2,162.21,89.28
467,2.7783,215.59,170.15,120.03
468,2.9565,77.203,162.65,89.342
469,2.9067,10.061,204.69,135.3
470,2.7653,9.383,138.8,216.39
471,2.7459,139.62,134.25,101.33
472,2.689,35.233,122.27,37.963
473,2.8524,69.436,200.33,122.72
474,2.7368,76.859,38.2,30.289
475,2.8353,1.9556,198.11,135.9
476,2.8073,198.23,14.248,8.8402
477,2.8053,5.2839,62.229,92.363
478,2.807,122.5,29.22,92.546
479,2.8132,34.672,63.822,168.04
480,2.7368,3.3644,169.3,195.18
481,2.7262,115.74,138,130.15
482,2.7268,47.441,80.385,87.415
483,2.7735,142.73,180.18,170.95
484,2.8405,146.93,132.57,182.42
485,2.7785,30.031,26.519,32.441
486,2.7475,104.6,69.733,2.8235
487,2.9134,105.71,4.3547,65.416
488,2.7959,29.73,2.0948,180.47
489,2.7612,187.26,171.22,79.345
490,2.8817,194.9,91.173,199.87
491,2.7708,150.58,193.53,109.54
492,2.7759,194.36,28.631,95.609
493,2.9262,62.152,105.34,173.26
494,2.7355,104.62,156.25,166.9
495,2.6764,141.3,108.39,5.0179
496,2.755,31.12,46.685,174.25
497,2.9144,129.63,48.691,77.965
498,2.7664,82.808,54.048,137.2
499,2.785,20.536,189.72,125.33
500,2.7459,174.2,166.09,86.666
501,2.7832,211.72,176.99,170.38
502,2.7584,140.99,53.184,138.55
503,2.7996,81.473,110.37,169.83
504,2.7813,133.39,90.442,72.968
505,2.8189,46.704,74.183,22.139
506,2.9129,90.951,24.053,21.219
507,2.6847,31.678,42.311,128.52
508,2.8091,61.921,154.94,79.898
509,2.8316,46.292,10.513,134.53
510,2.9225,206.99,138.55,126.38
511,2.9464,93.565,83.138,107.65
512,2.6962,20.281,184.83,188.1
513,2.7748,197.94,138.82,34.679
514,2.8667,146.83,160.29,42.344
515,2.8299,85.781,131.42,81.192
516,2.9048,199.92,75.77,186.73
517,2.7605,57.752,156.02,216.38
518,2.7801,46.087,167.18,114.32
519,2.7366,148.39,168.76,166.09
520,2.8432,213.68,40.303,58.934
521,2.7667,70.8,3.9543,144.05
522,2.9236,30.733,10.197,184.5
523,2.8275,166.1,80.174,70.809
524,2.9123,115.05,204.41,176.97
525,2.7309,133.73,131.25,115.18
526,2.9121,70.667,117.01,173.06
527,2.7713,57.256,136.69,105.06
528,2.7376,193.78,90.751,214.73
529,2.801,20.249,119.74,109.74
530,2.761,160.62,28.921,153.78
531,2.7235,203.01,11.026,99.688
532,2.7625,125.78,206.31,156.86
533,2.8295,154.95,148.45,170.64
534,2.811,45.56,90.776,86.032
535,2.7931,62.654,136.91,27.016
536,2.7866,24.032,27.645,182.7
537,2.7954,95.281,48.245,203.28
538,2.8384,186.39,54.194,190.26
539,2.9049,9.2507,203.03,44.2
540,2.7697,164.41,175.9,17.565
541,2.7744,199.78,42.241,57.836
542,2.9218,50.489,97.373,178.53
543,2.7233,112.45,119.25,9.6799
544,2.9228,35.629,174.71,215.02
545,2.8015,25.142,95.864,63.588
546,2.7254,165.76,149.43,62.423
547,2.7728,196.83,10.417,143.21
548,2.9761,211.07,86.025,112.83
549,2.8049,9.0415,196.02,157.36
550,2.7599,18.92,94.795,57.472
551,2.7439,59.152,216.34,55.045
552,2.776,213.94,17.553,210.06
553,2.8131,104.1,166.86,168.83
554,2.7647,63.816,155.96,163.57
555,2.7439,139.14,127.13,53.685
556,2.8277,100.82,200.37,18.562
557,2.7653,112.26,169.86,154.92
558,2.9052,35.751,173.39,192.3
559,2.7575,158.17,53.96,81.145
560,2.7426,166.05,83.674,215.87
561,2.9237,25.104,152.05,210.12
562,2.804,9.1274,68.465,78.96
563,2.7316,198.71,98.047,198.19
564,2.7367,199.81,95.646,36.574
565,2.6518,25.433,63.784,25.433
566,2.841,3.4098,127.24,44.408
567,2.8132,155.76,91.481,17.484
568,2.933,61.102,109.89,139.73
569,2.7057,175.87,13.455,201.43
570,2.8055,76.528,36.376,96.729
571,2.7931,182.59,97.749,114.42
572,2.7158,28.992,196.25,114.08
573,2.9088,35.514,4.8987,23.777
574,2.8056,13.828,217.46,65.451
575,2.6851,112.26,217.46,165.22
576,2.6745,141.03,0.136,210.88
577,2.6485,96.152,217.46,129.65
578,2.6378,27.336,217.46,115.16
579,2.6508,80.337,0.136,13.48
580,2.6704,132.37,0.136,200.91
581,2.8509,117.5,216.04,181.5
582,2.7682,181.31,21.986,17.065
583,2.8655,155.04,58.379,142.3
584,2.7782,181.33,16.458,201.58
585,2.7414,96.933,131.33,139.97
586,2.8039,185.12,31.8,21.827
587,2.7765,13.192,160.84,184.39
588,2.6826,121.12,26.234,2.6171
589,2.6638,64.117,67.048,51
590,2.8646,122.08,103.09,90.757
591,2.7309,212.84,4.0343,31.178
592,2.7656,167.66,213.86,178.75
593,2.858,6.7556,76.865,173.81
594,2.8575,58.149,39.981,216.59
595,2.6993,210.94,83.954,186.52
596,2.7598,57.28,213.6,146.11
597,2.7371,200.08,126.71,56.201
598,2.7373,216.6,19.129,37.601
599,2.6582,62.731,67.824,97.76
600,2.7536,104.86,1.5555,6.7553
601,2.6624,51.828,151.37,86.572
602,2.6377,166.08,189.76,122.54
603,2.6966,114.95,26.792,131.44
604,2.5712,151.38,156.54,80.922
605,2.7473,58.059,78.528,82.735
606,2.7969,173.94,34.751,8.1353
607,2.7351,56.454,79.324,103.32
608,2.6702,83.94,178.35,103.24
609,2.8767,201.78,141.74,174.04
610,2.6796,194.58,28.485,3.1268
611,2.8081,123.55,24.434,126.97
612,2.6635,183.41,81.464,85.835
613,2.7315,87.12,53.413,35.697
614,2.6413,78.716,133.69,169.01
615,2.7609,154.96,5.8839,146.02
616,2.7353,61.633,68.773,103.47
617,2.8718,112.61,75.722,72.929
618,2.6188,40.935,126.65,209.59
619,2.7795,124.62,10.804,42.084
620,2.6855,188.34,103.46,208.43
621,2.8003,72.147,152.89,199.01
622,2.6793,31.085,55.625,174.45
623,2.7947,90.406,65.527,164.91
624,2.732,68.384,164.24,68.111
625,2.6582,12.902,73.303,120.03
626,2.6701,213.17,155.42,167.7
627,2.6474,91.759,54.832,102.93
628,2.7375,216.63,105.71,45.923
629,2.6797,87.177,45.562,34.882
630,2.8887,82.147,200.98,86.149
631,2.642,76.566,106.99,85.244
632,2.7366,9.4757,153.31,108.68
633,2.6672,54.263,115.8,91.777
634,2.8027,123.26,138.93,155.24
635,2.8348,76.84,125.63,127.05
636,2.6022,76.047,64.329,76.314
637,2.7285,107.83,132.31,204.04
638,2.7351,153.85,16.197,155.63
639,2.7273,83.152,62.352,163.31
640,2.7603,13.29,11.596,20.766
641,2.7252,74.393,151.55,192.19
642,2.7385,115.78,188.65,25.252
643,2.8529,5.4373,28.607,48.533
644,2.8149,183.28,147.53,198.86
645,2.8027,50.8,143.93,70.924
646,2.768,16.988,76.134,14.86
647,2.7959,164.06,81.373,8.3151
648,2.8204,67.459,163.83,192.74
649,2.8228,134.33,159.76,140.39
650,2.7491,164.35,176.73,36.626
651,2.7214,172.33,167.2,116.48
652,2.5875,29.494,9.1114,193.79
653,2.83,113.2,69.963,29.873
654,2.6605,137.83,138.86,80.919
655,2.6466,161.94,85.509,179.37
656,2.7294,205.28,113.26,122.33
657,2.8105,51.318,87.61,43.857
658,2.6113,204.97,54.561,14.824
659,2.9024,199.13,174.92,85.985
660,2.7326,21.318,134.78,66.684
661,2.651,172.55,120.9,39.89
662,2.7834,128.45,175.03,182.27
663,2.6786,140.53,9.6559,216.43
664,2.7712,134.03,212.05,76.66
665,2.8144,183.56,203.55,34.779
666,2.8293,79.126,51.446,113.58
667,2.7796,16.491,123.12,186.57
668,2.7651,139.34,114.95,31.78
669,2.7984,130.48,173.9,79.994
670,2.6709,27.868,68.468,186.98
671,2.725,73.906,27.293,115.13
672,2.8192,198.35,4.3193,150.62
673,2.7089,166.13,187,171.81
674,2.8584,169.18,214.88,11.021
675,2.8399,57.659,37.561,15.318
676,2.8673,163.2,67.997,119.23
677,2.801,145.5,173.95,81.897
678,2.8189,148.78,114.92,75.311
679,2.898,194.49,28.55,161.82
680,2.8285,192.53,152,194.77
681,2.8656,75.377,159.98,162.11
682,3.1725,17.677,199.11,124.77
683,2.7971,7.1485,130.03,113.75
684,2.8922,66.058,180.6,26.115
685,2.7269,24.966,89.892,154.27
686,2.8034,186.63,26.711,124.61
687,2.7719,85.168,51.714,66.776
688,2.7924,52.771,24.697,147.82
689,2.8245,156.54,152.84,122.94
690,2.6671,166.68,187.54,199.74
691,2.7067,44.583,93.703,180.2
692,2.771,187.27,109.61,170.62
693,2.7678,59.704,173.76,207.56
694,2.7838,14.643,9.8344,205.3
695,2.8084,4.8632,60.702,6.0281
696,2.8119,45.429,193,177.85
697,2.862,170.85,87.269,81.331
698,2.8518,122.12,116.14,102.13
699,2.8259,18.227,206.42,126.33
700,2.8284,180.34,16.283,90.226
701,2.8626,36.445,213.25,24.298
702,2.6985,150.51,119.78,56.621
703,2.8497,204.55,7.5832,52.823
704,2.8494,177.86,171.36,95.799
705,2.8973,162.66,201.01,161.53
706,2.7125,116.38,63.557,6.4063
707,2.7242,187.82,102.79,2.6289
708,2.801,125.39,128.43,149.2
709,2.8054,159.39,150.19,161.46
710,2.7024,104.86,19.008,105.71
711,2.7682,1.8304,31.765,178.67
712,2.7739,160.34,178.39,51.706
713,2.6981,155.45,71.63,90.341
714,2.8469,193.99,87.888,84.051
715,2.873,91.359,115.84,204
716,2.6423,129.89,118.73,115.27
717,2.7694,34.316,28.528,195.47
718,2.6964,51.104,39.022,170.16
719,2.7826,97.616,149.35,125.54
720,2.6423,92.399,165.73,72.217
721,2.6068,71.46,147.83,71.944
722,2.6281,156,200.09,76.237
723,2.638,51.245,40.451,208.8
724,2.6195,186.75,26.832,193.75
725,2.7931,90.331,211.37,131.81
726,2.6522,164.34,101.87,184.29
727,2.7057,209.67,75.542,169.87
728,2.7673,5.7562,191.73,117.09
729,2.7034,84.999,156.34,164.89
730,2.6348,32.814,73.514,25.446
731,2.8341,25.597,215.2,34.298
732,2.7539,212.26,124.81,2.2232
733,2.7859,127.35,50.261,62.799
734,2.8859,195.02,191.54,89.763
