#ID, Diameter,  Xcor,  Ycor,  Zcor
1570,3.8965,118.53,29.705,115.68
1571,3.7054,48.438,186.49,151.88
1572,3.7136,173.4,164.25,155.41
1573,3.8192,90.943,30.952,109.27
1574,3.6535,161.23,175.63,113.72
1575,3.6375,214.02,201.48,49.976
1576,3.6407,129.61,2.8416,175.58
1577,3.5844,1.4853,206.14,119.79
1578,3.7216,162.77,101.05,17.566
1579,3.8047,160.05,58.151,106.54
1580,3.672,209.92,46.944,62.266
1581,3.8152,90.195,115.19,111.58
1582,3.6622,43.473,18.708,149.79
1583,3.7988,56.95,128.23,84.918
1584,3.7135,160.97,109.94,112.48
1585,3.6035,140.18,173.71,135
1586,3.8477,60.498,125.72,141.38
1587,3.6537,91.098,113.74,179.44
1588,3.6491,170.68,38.045,198.49
1589,3.6545,1.5451,94.937,34.23
1590,3.609,132.03,77.487,216.23
1591,3.6365,174.81,161.68,91.953
1592,3.6376,174.29,42.966,60.102
1593,3.6708,214.27,75.577,59.241
1594,3.594,127.95,84.089,183.55
1595,3.6802,2.5652,90.944,96.567
1596,3.6466,159.24,111.33,107.28
1597,3.5843,127.69,67.999,205.34
1598,3.6905,2.5255,107.23,43.684
1599,3.7833,43.694,56.062,54.743
1600,3.6178,60.396,194.7,121.69
1601,3.7136,2.3792,109.47,207.53
1602,3.6765,162.61,146.44,127.64
1603,3.8063,127.99,74.94,194.7
1604,3.7998,49.185,152.6,152.97
1605,3.654,206.66,53.221,145.65
1606,3.6755,175.42,206.16,61.414
1607,3.9737,172.49,150.15,117.72
1608,3.5786,91.976,199.88,154.08
1609,3.7621,211.02,62.429,67.681
1610,3.6383,48.688,12.105,161.16
1611,3.717,99.406,16.213,70.388
1612,3.6175,45.955,165.02,134.2
1613,3.8177,113.08,27.724,136.94
1614,3.6222,201.82,165.84,111.06
1615,3.7968,174.4,171.78,206.41
1616,3.6427,49.448,11.078,216.54
1617,3.6123,117.35,41.578,106.96
1618,3.7892,208.86,122.89,156.28
1619,3.7278,44.566,214.13,3.0764
1620,3.7745,103.48,25.253,15.844
1621,3.6097,46.969,199.89,20.847
1622,3.8038,118.43,138.7,102.83
1623,3.731,1.836,70.941,110.57
1624,3.6228,171.29,127.9,201.79
1625,3.7081,202.92,178.39,129.78
1626,3.7632,166.63,217.1,99.436
1627,3.6262,146.77,63.683,21.425
1628,3.6215,40.411,20.029,207
1629,3.5892,100.95,185.19,184.04
1630,3.6563,34.689,20.333,209.47
1631,3.4952,31.201,195.79,2.3162
1632,3.5685,39.686,76.717,29.293
1633,3.6106,91.944,69.624,26.786
1634,3.5582,136.39,109.43,212.39
1635,3.6163,207.51,152.14,161.21
1636,3.6666,38.799,51.283,61.164
1637,3.8088,10.732,100,177.9
1638,3.5485,52.456,143.45,216.52
1639,3.4981,37.47,202.33,9.6734
1640,3.8198,204.59,25.675,43.058
1641,3.5831,132.3,186.01,126.81
1642,3.548,48.368,58.203,216.51
1643,3.6514,119.3,19.186,133.66
1644,3.5406,202.63,209.42,179.44
1645,3.6498,159.9,80.548,95.5
1646,3.6714,169.43,9.1285,124.34
1647,3.5572,200.16,26.538,1.5004
1648,3.6785,151.7,45.426,105.65
1649,3.6444,13.162,170.46,111.64
1650,3.5661,15.434,17.577,82.432
1651,3.5551,195.01,195.79,179.71
1652,3.5896,205.64,92.209,202.32
1653,3.5617,18.676,172.33,170.2
1654,3.5951,135.88,169.37,181.39
1655,3.5949,52.208,75.658,98.806
1656,3.5877,126.89,170.45,210.81
1657,3.6312,95.728,21.082,159.03
1658,3.7755,17.437,121.97,147.34
1659,3.604,9.4577,38.841,51.639
1660,3.8798,148.79,217.86,40.055
1661,3.5978,183.88,217.86,45.355
1662,3.6576,81.724,0.13625,16.214
1663,3.7583,32.682,217.86,64.286
1664,3.5322,21.409,217.86,4.1834
1665,3.7061,51.343,217.86,14.712
1666,3.5677,175.64,217.66,120.85
1667,3.7721,177.3,0.30198,212.82
1668,3.6767,1.5718,168.82,165.16
1669,3.7785,7.5071,90.473,51.233
1670,3.7125,29.225,106.73,151.78
1671,3.7588,204.92,85.469,128.1
1672,3.6816,211.94,15.215,72.431
1673,3.7046,208.15,208.17,60.591
1674,3.5337,158.47,209.91,62.779
1675,3.7128,115.57,196.06,76.278
1676,3.5876,158.23,201.26,114.24
1677,3.6358,59.087,143.54,213.8
1678,4.1346,203.83,61.582,139.52
1679,3.6669,77.139,31.978,192.57
1680,3.6455,198.9,133.62,92.514
1681,3.6475,85.429,50.185,36.571
1682,3.6268,197.92,178.17,103.92
1683,3.5763,18.144,42.951,101.7
1684,3.5144,201.79,85.428,106.19
1685,3.7143,142.93,195.98,84.472
1686,3.5912,37.982,70.678,24.855
1687,3.5324,34.145,168.51,2.8613
1688,3.5951,100.46,77.273,3.8712
1689,3.6987,73.424,118.53,111.38
1690,3.5466,191.15,122.51,92.995
1691,3.5631,23.333,75.3,60.683
1692,3.6468,105.82,59.6,210.6
1693,3.5699,115.36,205.02,139.16
1694,3.6153,209.05,70.116,183.8
1695,3.7398,104.29,30.748,154.5
1696,3.7269,27.683,25.115,212.01
1697,3.6574,148.14,41.092,182.08
1698,3.6827,121.49,137.11,184.94
1699,3.617,207.46,161.18,150.92
1700,3.5789,88.201,19.259,132.52
1701,3.7145,172.26,155.89,40.148
1702,3.63,200.25,109.19,109.41
1703,3.7293,150.42,189.24,202.51
1704,3.5571,140.47,137.26,104.45
1705,3.656,52.143,61.834,42.604
1706,3.7033,147.24,212.3,202.15
1707,3.5856,152.27,216.2,52.714
1708,3.6359,12.397,3.1152,131.37
1709,3.6128,77.701,49.738,9.7063
1710,3.6086,78.968,57.887,23.784
1711,3.5169,112.95,175.41,33.653
1712,3.587,216.53,98.017,168.61
1713,3.5994,102.93,213.83,104.83
1714,3.5945,57.171,64.151,72.855
1715,3.5748,98.827,74.037,132.62
1716,3.6363,33.654,52.2,137.63
1717,3.5918,151.65,124.49,111.6
1718,3.6954,206.18,36.326,196.75
1719,3.6371,81.183,114.06,127.39
1720,3.6005,85.436,128.03,129.33
1721,4.0896,190.41,161.86,108.01
1722,3.6164,22.534,193.88,11.945
1723,3.4866,202.64,80.512,53.532
1724,3.6597,176.68,77.37,82.386
1725,3.6194,125.49,157.82,109.45
1726,3.5915,12.035,84.353,216.23
1727,3.6898,85.322,49.984,13.311
1728,3.6502,189.2,103.96,114.16
1729,3.6934,124.34,36.364,193.2
1730,3.6391,107.77,46.012,170.92
1731,3.6161,128.18,155.27,182.77
1732,3.7176,5.9692,141.29,108.48
1733,3.6393,81.162,59.246,52.933
1734,3.571,94.614,38.306,39.376
1735,3.6872,41.83,12.565,174.17
1736,3.6342,137.2,138.83,183.64
1737,3.7599,66.257,144.72,158.02
1738,3.6148,81.917,184.68,80.605
1739,3.5913,48.588,74.482,104.84
1740,3.6556,24.933,11.423,141.24
1741,3.6289,197.37,182.79,109.19
1742,3.7009,5.3455,34.586,54.183
1743,3.5072,153.56,157.93,105.91
1744,3.6177,97.336,78.069,117.52
1745,3.5775,21.604,9.3485,188.68
1746,3.6187,162.49,94.676,187.71
1747,3.6962,178.8,17,198.68
1748,3.4999,29.267,0.13625,159.31
1749,3.4959,190.58,217.86,51.122
1750,3.4771,19.791,0.13625,156.28
1751,3.6923,96.468,0.13625,149.53
1752,3.7705,169.49,217.86,88.287
1753,3.6737,175.05,217.86,100.28
1754,3.4595,67.182,0.13625,195
1755,3.7231,118.46,132.46,102.46
1756,3.7383,15.654,14.173,70.308
1757,3.6884,11.012,77.387,55.635
1758,3.6748,1.4526,168.75,113.08
1759,3.5233,154.43,31.692,173.18
1760,3.7207,187.45,168.33,141.42
1761,3.7255,8.3856,95.068,17.71
1762,3.9338,193.47,33.089,113.09
1763,3.6362,138.04,111.29,181.49
1764,3.7791,112.85,196.2,47.957
1765,3.6385,164.49,207.25,71.937
1766,3.5498,137.82,88.993,203.64
1767,3.6587,150.62,185.16,196.2
1768,3.6845,10.027,87.655,17.982
1769,3.502,64.126,167.22,212.98
1770,3.6553,207.49,20.44,66.684
1771,3.4418,130.68,172.9,157.06
1772,3.5282,100.98,37.141,163.42
1773,3.6017,116.11,74.841,114.56
1774,3.5204,148.09,66.664,90.671
1775,3.514,50.255,60.152,188.73
1776,3.9892,109.68,100.01,35.747
1777,3.5766,38.462,74.512,214.28
1778,3.487,166.62,35.007,135.51
1779,3.4371,38.559,68.789,43.436
1780,3.5265,85.95,33.055,3.0802
1781,3.6026,153.74,110.16,171.59
1782,3.6757,83.933,95.731,113.56
1783,3.6605,44.536,61.582,215.89
1784,3.5292,174.51,184.39,197.22
1785,3.686,20.98,72.982,119.8
1786,3.498,215.66,208.54,209.98
1787,3.5423,173.78,178.37,49.513
1788,3.4693,184.36,199.34,52.955
1789,3.411,103.97,186.8,74.512
1790,3.6717,68.277,82.51,107.63
1791,3.6942,7.3177,6.3716,164.05
1792,3.5103,207.47,204.53,205
1793,3.4371,80.524,46.452,194.67
1794,3.5978,137.86,17.886,93.332
1795,3.5778,101.97,53.539,47.622
1796,3.5376,86.726,66.936,46.148
1797,3.4252,5.5866,96.074,30.403
1798,3.4998,32.057,129.79,196.88
1799,3.4917,69.84,27.659,29.814
1800,3.5852,18.459,30.4,80.981
1801,3.5196,4.4963,124.71,204.58
1802,3.6325,128.74,156.26,194.83
1803,3.5411,151.05,36.16,125.72
1804,3.5478,97.147,182.77,54.57
1805,3.528,32.051,4.2624,162.21
1806,3.4564,53.289,20.301,205.02
1807,3.5032,159.84,5.9217,117.87
1808,3.5406,200.47,190.83,74.581
1809,3.5992,8.8418,69.327,137.91
1810,3.6022,15.614,130.32,118.05
1811,3.6945,97.228,88.366,98.097
1812,3.5081,136.68,200.42,81.679
1813,3.4975,85.92,112.43,135.05
1814,3.5284,115.45,31.54,127.67
1815,3.4596,7.4549,130.95,196.08
1816,3.5405,9.9674,167.65,131.72
1817,3.5216,102.39,78.303,136.11
1818,3.5414,8.0388,50.091,104.23
1819,3.5926,47.437,180.8,127.67
1820,3.7263,210.09,185.54,163.83
1821,3.5206,181.9,20.225,58.171
1822,3.5091,81.847,110.17,150.8
1823,3.4699,15.389,126.05,181.3
1824,3.546,203.09,150.03,73.101
1825,3.5251,121.95,18.085,5.3833
1826,3.5032,75.129,30.649,200.66
1827,3.6802,5.5692,47.094,97.825
1828,3.4922,92.494,211.65,33.905
1829,3.5416,112.71,3.6982,79.513
1830,3.5471,14.658,95.529,174.22
1831,3.5471,168.33,159,138.5
1832,3.5292,57.313,180.27,96.264
1833,3.5103,173.73,52.387,17.305
1834,3.5394,9.6748,11.103,114.37
1835,3.6331,61.037,129.32,209.43
1836,3.5319,104.57,14.892,162.56
1837,3.5237,22.415,5.0823,35.016
1838,3.5289,2.1093,10.716,135.3
1839,3.6151,212.03,82.399,85.482
1840,3.5832,175,148.14,102.53
1841,3.5929,32.329,17.38,216.58
1842,3.612,131.79,21.345,4.8783
1843,3.5522,189.74,42.994,31.747
1844,3.4946,189.81,105.1,28.995
1845,3.5463,33.168,203.9,37.212
1846,3.4612,175.9,187.11,124.1
1847,3.4542,192.79,57.651,187.58
1848,3.6792,190.75,115.32,85.46
1849,3.5912,148.45,171.19,101.82
1850,3.522,31.27,212.72,80.538
1851,3.64,118.98,30.089,139.24
1852,3.913,31.955,129.16,29.7
1853,3.6481,199.92,116.91,122.18
1854,3.509,60.358,54.979,215.69
1855,3.4403,172.92,21.411,69.648
1856,3.7175,208.17,80.93,193.3
1857,3.4878,205.03,74.476,186.8
1858,3.44,43.441,215.96,163.39
1859,3.657,37.063,12.191,20.574
1860,3.6102,79.629,139.88,163.72
1861,3.6462,7.0877,88.465,201.75
1862,3.6442,170.69,112.54,145.89
1863,3.7393,206.28,123.98,148.07
1864,3.5101,146.43,72.84,201.49
1865,3.6455,193.63,208.92,191.29
1866,3.5831,83.701,171.56,213.56
1867,3.5413,6.4409,181.58,5.5217
1868,3.5321,84.611,207.05,92.241
1869,3.659,25.686,131.19,149.05
1870,3.5384,148.18,163.36,124.43
1871,3.5573,197.46,76.747,199.96
1872,3.5038,118.64,30.096,209.09
1873,3.6384,136.52,25.735,107.47
1874,3.4779,202.57,62.5,182.96
1875,3.4405,97.17,162.54,213.25
1876,3.5019,47.877,210.23,17.536
1877,3.5015,205.54,129.57,157.9
1878,3.4599,54.108,78.896,118.63
1879,3.5393,10.301,156.82,96.032
1880,3.462,181.09,154.06,108.88
1881,3.4877,27.704,154.1,158.77
1882,3.6305,174.81,160.5,78.057
1883,3.6428,142.25,141.33,209.12
1884,3.6324,153.1,19.942,98.291
1885,3.4084,97.161,170.45,153.82
1886,3.5207,133.11,139.58,188.71
1887,3.5773,97.909,163.42,136.46
1888,3.6445,17.262,100,154.39
1889,3.5248,115.89,136.71,38.559
1890,3.5876,207.35,79.176,56.287
1891,3.5239,187.04,91.082,103.43
1892,3.6751,92.322,5.6092,107.36
1893,3.5946,9.6983,46.008,47.071
1894,3.492,184.91,138.84,39.163
1895,3.5091,101.23,84.657,173.12
1896,3.5746,103.43,28.196,164.01
1897,3.5427,142.65,147.89,214.8
1898,3.4889,29.309,207.49,173.23
1899,3.605,202.44,93.3,117.35
1900,3.5206,160.16,109.45,139.38
1901,3.535,55.122,40.407,76.164
1902,3.5645,55.006,65.265,79.684
1903,3.6957,101.92,194.8,90.062
1904,3.5921,162.72,42.116,12.624
1905,3.5036,67.444,167.47,86.454
1906,3.6367,205.62,146.87,91.945
1907,3.6324,51.932,44.819,9.8073
1908,3.6035,185.34,56.883,214.56
1909,3.4848,195.19,129.57,43.208
1910,3.4999,193.29,120.62,114.59
1911,3.4997,102.05,212.89,176.18
1912,3.5002,102.54,67.697,104.48
1913,3.4518,102.03,172.93,148.66
1914,3.9222,178.85,27.691,110.09
1915,3.5938,206.32,201.81,215.2
1916,3.5811,138.86,206.92,39.008
1917,3.6598,146.13,205.19,211.85
1918,3.6257,185.37,47.569,23.461
1919,3.5952,161.46,48.316,16.111
1920,3.5769,203.95,56.561,74.632
1921,3.6499,179.57,1.481,20.249
1922,3.5909,49.939,80.267,87.973
1923,3.488,208.82,61.977,75.331
1924,3.5038,41.027,102.8,209.14
1925,3.6401,80.275,108.29,179.57
1926,3.5993,13.503,184.59,30.498
1927,3.5771,189.71,57.344,207.85
1928,3.5429,169.14,141.83,166.02
1929,3.4869,114.87,201.73,100.98
1930,3.5667,48.298,87.664,94.103
1931,3.6378,201.5,95.1,206.93
1932,3.5276,76.991,47.543,80.717
1933,3.4624,211.03,50.29,153.24
1934,3.5283,91.114,117.26,3.0795
1935,3.6341,105.55,15.043,180.36
1936,3.6003,67.422,188.87,28.99
1937,3.6627,88.287,57.975,75.329
1938,3.6536,20.326,178.48,34.798
1939,3.5925,2.5292,64.27,102.07
1940,3.5482,119.98,153.81,183.05
1941,3.575,22.032,38.325,77.001
1942,3.6624,178.83,74.117,96.031
1943,3.9572,17.758,44.127,3.5452
1944,3.5047,118.4,21.958,11.244
1945,3.4824,33.926,53.532,14.361
1946,3.4285,142.95,108.58,188.14
1947,3.5799,211.39,89.323,68.283
1948,3.5542,61.737,71.194,21.597
1949,3.465,16.758,157.95,140.99
1950,3.547,100.22,173.46,132.34
1951,3.5779,216.58,6.9944,70.934
1952,3.6579,160.77,170.66,173.72
1953,3.4783,203.4,57.393,81.301
1954,3.6962,25.246,133.29,143.88
1955,3.6692,15.164,109.27,45.165
1956,3.602,135.81,170.34,216.53
1957,3.5532,67.755,27.18,44.773
1958,3.6726,51.027,88.652,105.18
1959,3.6321,71.001,113.78,199.19
1960,3.5397,201.29,117.26,36.06
1961,3.5438,77.319,37.959,38.31
1962,3.6306,22.07,108.32,105.61
1963,3.5038,84.377,151.36,124.34
1964,3.6155,197.78,128.31,100.12
1965,3.4452,67.99,67.717,28.712
1966,3.5075,60.631,161.43,119.43
1967,3.4641,99.35,163.05,106.4
1968,3.5529,199.33,87.935,25.402
1969,3.4131,177.53,137.18,83.795
1970,3.5072,213.84,50.262,75.872
1971,3.4825,102.81,217.86,185.7
1972,3.6606,100.28,193.66,193.16
1973,3.512,77.48,189.52,114.94
1974,3.5109,69.67,143.74,201.43
1975,3.4586,50.507,85.994,165.59
1976,3.5761,146.65,185.66,87.54
1977,3.5522,5.7956,82.527,200.15
1978,3.5911,75.169,116.97,151.44
1979,3.5709,211.96,202.32,216.58
1980,3.5544,182.96,17.787,22.577
1981,3.5694,159.2,73.07,54.383
1982,3.4774,175.69,11.324,70.134
1983,3.4948,90.124,27.33,164.45
1984,3.4734,52.161,213.23,73.914
1985,3.5085,1.4208,72.349,19.532
1986,3.4775,126.09,209.92,37.741
1987,3.4843,20.376,206.95,32
1988,3.5613,6.2274,87.064,156.35
1989,3.5281,112.2,210.78,59.188
1990,3.4864,101.03,201.21,42.883
1991,3.4429,97.682,192.01,176.94
1992,3.6303,65.495,197.56,18.87
1993,3.4712,138.82,169.09,161.52
1994,3.6044,144.62,148.32,207.12
1995,3.4328,97.146,147.04,184.39
1996,3.5111,201.58,54.701,170.45
1997,3.4426,24.879,57.634,56.831
1998,3.5338,29.839,87.416,163.3
1999,3.6064,12.352,9.3222,75.456
2000,3.4153,29.875,145.92,165.29
2001,3.5265,87.53,14.914,81.886
2002,3.454,5.5864,206.9,213.5
2003,3.485,29.022,109.14,142.73
2004,3.3963,48.618,65.82,146.99
2005,3.4996,111.94,210.54,3.6992
2006,3.4617,38.331,77.227,7.2631
2007,3.4139,45.884,179.44,148.9
2008,3.478,186.84,142.06,33.696
2009,3.4671,121.13,15.941,90.264
2010,3.4586,215.1,92.467,36.637
2011,3.5109,55.805,73.42,120.08
2012,3.5373,211.15,95.52,203.1
2013,3.387,159.02,95.22,193.88
2014,3.5062,176.69,33.736,57.39
2015,3.463,123.36,22.755,13.719
2016,3.5558,216.05,177.31,143.15
2017,3.5258,97.498,107.98,118.13
2018,3.5346,178.28,183.26,131.56
2019,3.4776,12.44,74.592,214.59
2020,3.849,92.333,41.791,48.203
2021,3.5088,194.76,145.99,65.513
2022,3.4041,165.84,113.52,133.14
2023,3.4568,175.64,1.5614,199.88
2024,3.5248,197.43,81.821,118.33
2025,3.5616,131.56,14.516,96.267
2026,3.5751,157.91,65.863,193.18
2027,3.5002,98.215,92.979,108.02
2028,3.4855,166.43,44.044,96.847
2029,3.6284,47.753,39.453,13.647
2030,3.5111,13.262,21.595,93.373
2031,3.497,168.89,78.857,169.9
2032,3.4589,186.73,59.815,98.516
2033,3.5177,152.15,62.498,119.69
2034,3.6691,5.7198,59.92,43.966
2035,3.4383,207.56,211.32,115.4
2036,3.546,203.92,192.71,132.91
2037,3.5454,156.61,58.372,209.64
2038,3.5588,2.9159,86.053,93.535
2039,3.5284,206.1,168.31,143.12
2040,3.4016,202.86,80.769,173.98
2041,3.5585,201.04,187.28,103.48
2042,3.4422,70.381,93.64,94.66
2043,3.4377,175.87,162.53,99.941
2044,3.5013,25.932,90.274,93.876
2045,3.5312,1.9509,170.51,133.33
2046,3.5443,181.68,123.83,1.384
2047,3.633,132.44,4.751,190.08
2048,3.5581,157.97,41.645,173.54
2049,3.4702,138.61,211.11,48.7
2050,3.4674,172.08,46.486,192.16
2051,3.4741,106.1,183.89,183.52
2052,3.4263,151.65,214.36,98.295
2053,3.5058,159.34,10.196,110.41
2054,3.5214,15.199,43.21,120.13
2055,3.4773,67.112,25.526,38.498
2056,3.3711,131.47,200.14,92.474
2057,3.4077,15.371,28.163,124.71
2058,3.5426,45.933,105.49,106.33
2059,3.4891,22.72,25.112,3.7016
2060,3.5341,152.17,115.73,111.43
2061,3.3423,165.79,5.5863,36.66
2062,3.5995,40.6,68.202,6.0626
2063,3.5001,108.35,171.04,147.92
2064,3.4214,35.865,142.1,69.292
2065,3.5354,98.054,187.98,207.78
2066,3.4825,98.475,103.93,125.57
2067,3.5388,114.7,144.26,92.024
2068,3.4351,208.93,32.539,81.925
2069,3.4119,157.08,3.3483,180.82
2070,3.625,191.3,56.382,83.272
2071,3.6016,111.68,47.957,120.33
2072,3.4137,6.6529,33.712,133.94
2073,3.5492,139.58,115.85,209.18
2074,3.4807,148.06,162.5,164.1
2075,3.4762,50.274,117.68,93.308
2076,3.5409,88.733,175.71,195.97
2077,3.6256,111.81,40.636,173.03
2078,3.4053,121.63,26.308,173.68
2079,3.5,12.611,17.599,209.23
2080,3.4104,96.369,82.929,140.2
2081,3.4708,191.62,67.412,92.776
2082,3.3697,209.7,84.34,48.875
2083,3.4541,109.08,5.1006,119.77
2084,3.4201,46.709,18.062,157.66
2085,3.402,16.78,203.39,39.88
2086,3.408,201.79,214.55,69.033
2087,3.415,133.4,23.816,181.13
2088,3.5011,148.13,40.65,200.21
2089,3.5036,67.999,213.94,152.47
2090,3.3779,160.87,9.3842,20.027
2091,3.489,33.473,80.019,187.32
2092,3.529,13.669,75.609,108.95
2093,3.4456,45.895,25.977,64.78
2094,3.4961,25.664,4.5578,27.388
2095,3.4967,208.27,184.12,73.359
2096,3.513,124.58,141.78,98.189
2097,3.4363,138.79,150.28,105.11
2098,3.4329,16.784,114.01,48.701
2099,3.4575,68.301,50.245,45.301
2100,3.3674,108.01,48.369,117.31
2101,3.3794,169.08,29.525,188.18
2102,3.5085,91.879,127.45,101
2103,3.4674,106.49,36.923,108.82
2104,3.5616,173.83,51.994,67.684
2105,3.4957,145.07,86.317,194.5
2106,3.5087,44.364,89.166,139.65
2107,3.4912,65.009,155.24,174.99
2108,3.4967,151.42,62.899,10.531
2109,3.4965,135.75,43.986,10.004
2110,3.5473,152.47,18.255,11.854
2111,3.4331,130.72,98.799,193.85
2112,3.4511,203.44,209.61,108.34
2113,3.3373,187.89,74.528,144.54
2114,3.3686,26.023,90.061,27.153
2115,3.3472,100.99,195.25,42.649
2116,3.5139,29.948,76.692,16.452
2117,3.5616,178.76,178.12,139.38
2118,3.4933,133.57,68.568,6.7237
2119,3.4699,22.753,149.73,120.49
2120,3.5453,37.171,144.11,113.86
2121,3.4192,181.66,51.592,106.66
2122,3.5246,158.67,161.52,203.88
2123,3.4145,170.18,114.29,111.92
2124,3.4645,186,179.98,47.464
2125,3.508,117.37,206.46,120.12
2126,3.4625,87.295,87.859,98.312
2127,3.3697,128.19,202.63,108.33
2128,3.5151,203.4,217.71,46.751
2129,3.4913,211.59,119.19,216.66
2130,3.5214,1.3365,188.43,98.583
2131,3.5965,10.491,67.856,1.3365
2132,3.541,107.5,203.05,216.66
2133,3.5935,1.3362,11.345,192.12
2134,3.5697,7.6841,26.98,216.74
2135,3.6088,1.321,70.091,96.462
2136,3.6587,56.955,130.57,216.64
2137,3.5495,1.2517,55.245,111.73
2138,3.6277,1.3201,28.576,59.675
2139,3.6044,12.538,216.6,216.71
2140,3.6262,106.01,31.88,1.252
2141,3.3344,216.75,89.543,124.13
2142,3.4787,71.363,66.082,216.73
2143,3.5114,216.75,197.27,46.233
2144,3.472,34.906,0.13625,8.0232
2145,3.4122,153.08,217.86,111.9
2146,3.5158,199.32,217.86,51.772
2147,3.3828,180.25,217.86,96.265
2148,3.3936,51.709,217.86,58.451
2149,3.3424,150,0.13625,84.298
2150,3.5423,164.62,47.278,160.26
2151,3.5809,67.363,192.68,6.3008
2152,3.511,100.96,10.413,76.871
2153,3.5536,48.052,51.477,90.503
2154,3.4874,70.635,195.61,20.818
2155,3.5824,125.59,194.83,97.463
2156,3.5717,157.63,177.41,119.6
2157,3.5886,101.94,34.31,112.76
2158,3.5433,63.797,46.622,204.51
2159,3.3651,152.52,49.483,126.3
2160,3.5502,165.04,134.65,158.89
2161,3.3787,91.941,51.342,78.561
2162,3.5448,201.21,123.47,92.41
2163,3.5793,119.87,215.49,215.85
2164,3.5803,143.91,91.162,197.01
2165,3.5896,95.15,192.63,43.844
2166,3.4703,115.66,207.89,133.09
2167,3.5827,190.23,69.73,136.74
2168,3.5864,86.431,191.87,112.3
2169,3.5407,155.57,63.461,5.8753
2170,3.4608,164.84,86.248,2.3071
2171,3.5095,215.05,64.222,79.343
2172,3.5511,128.99,209.25,43.902
2173,3.3421,71.85,64.719,23.559
2174,3.3324,167.18,23.886,111.05
2175,3.5526,212.22,183.88,82.866
2176,3.6048,35.186,71.966,65.154
2177,3.4632,112.95,69.915,37.306
2178,3.423,16.847,93.621,24.108
2179,3.3799,155.73,185.67,68.861
2180,3.3747,183,37.714,199.82
2181,3.3101,176.72,163.65,40.711
2182,3.4191,80.795,170.26,105.33
2183,3.4657,82.429,54.692,42.744
2184,3.457,70.197,106.31,143.98
2185,3.52,108.64,25.89,2.0346
2186,3.4723,164.62,165.82,213.83
2187,3.5076,186.27,127.23,5.3902
2188,3.4198,102.14,133.13,109.41
2189,3.3289,172.32,47.006,169.91
2190,3.5475,50.167,13.106,20.837
2191,3.5455,24.896,116.88,117.14
2192,3.4167,121.13,12.37,1.6891
2193,3.5951,114.22,37.636,143.04
2194,3.4577,159.38,139.92,89.535
2195,3.4668,54.674,118.67,109.52
2196,3.5382,192.15,14.86,37.579
2197,3.4175,175.34,117.02,203.61
2198,3.4225,163.28,75.082,90.624
2199,3.2974,109.95,30.402,216.76
2200,3.4795,156.17,163.64,190.84
2201,3.4128,106.4,212.06,214.07
2202,3.3505,8.538,170.98,106.43
2203,3.4363,216.58,61.993,150.61
2204,3.3456,173.46,149.98,183.49
2205,3.3629,131.46,9.1818,185.45
2206,3.4652,160.8,163.62,167.2
2207,3.4781,26.115,26.078,12.453
2208,3.4547,42.061,81.167,210.5
2209,3.4691,19.522,137.37,116.75
2210,3.4501,108.58,194.65,54.725
2211,3.5552,91.228,54.477,184.43
2212,3.3989,190.09,193.39,59.322
2213,3.4773,62.54,83.904,92.287
2214,3.5418,19.049,5.8873,170.28
2215,3.5549,24.388,126.98,160.18
2216,3.597,147.18,202.71,1.9411
2217,3.4866,122.6,40.176,98.018
2218,3.3077,196.03,72.894,62.267
2219,3.399,189.32,108.08,122.22
2220,3.4218,1.2603,151.84,115.14
2221,3.4776,98.126,215.41,94.92
2222,3.3554,199.34,192.79,163.31
2223,3.4392,115.4,19.266,154.73
2224,3.463,124.78,18.667,154.11
2225,3.4652,205.93,133.68,181.8
2226,3.4005,216.72,211,38.822
2227,3.4843,90.224,98.29,4.7686
2228,3.4608,30.102,82.541,160.91
2229,3.3423,88.182,194.7,50.315
2230,3.4569,91.644,111.5,82.681
2231,3.4659,192.63,192.25,151.88
2232,3.5999,75.45,20.951,201.4
2233,3.4261,151.18,11.541,18.666
2234,3.421,144.81,51.065,11.228
2235,3.5453,30.111,25.581,1.342
2236,3.4642,59.01,99.762,210.8
2237,3.3874,3.9715,211.11,93.373
2238,3.5807,28.366,76.001,74.452
2239,3.4547,211.06,88.79,111.81
2240,3.3424,9.992,86.236,97.156
2241,3.4583,144.74,55.415,21.965
2242,3.4926,28.523,198.68,60.304
2243,3.4641,109.36,181.88,172.45
2244,3.3753,91.969,98.455,15.086
2245,3.5509,123.2,83.956,195.56
2246,3.4489,104.33,166.36,129.56
2247,3.5114,198.49,70.977,49.047
2248,3.5792,29.7,73.545,28.724
2249,3.4171,74.266,38.315,156.2
2250,3.555,189.15,17.141,3.0799
2251,3.3088,176.46,108.85,7.2048
2252,3.556,168.23,164.07,42.537
2253,3.4962,20.464,195.83,109.36
2254,3.5462,101.34,62.429,16.213
2255,3.576,128.68,36.758,206.8
2256,3.4198,26.786,154.36,107.7
2257,3.3398,65.855,13.489,148.1
2258,3.5396,47.934,61.279,58.979
2259,3.4652,157.04,212.7,91.522
2260,3.525,106.4,59.05,55.86
2261,3.3008,148.12,186.78,191.14
2262,3.3333,83.24,48.385,43.152
2263,3.5173,94.282,13.257,184.36
2264,3.4363,69.242,217.07,71.804
2265,3.4631,138.68,0.13625,179.77
2266,3.3203,105.64,217.86,108.02
2267,3.6523,161.6,35.155,180.12
