#ID, Diameter,  Xcor,  Ycor,  Zcor
328,6.6927,18.257,83.174,49.844
329,6.8804,35.399,95.467,124.95
330,6.8879,121.42,59.644,90.315
331,6.806,86.482,106.92,209.77
332,6.7264,117.32,104.64,130.07
333,6.7944,95.05,181.89,122.7
334,6.8409,93.76,156.44,117.94
335,6.7493,103.2,53.194,153.22
336,6.8127,58.947,187.39,36.482
337,6.8761,35.627,118.67,23.058
338,6.6249,45.646,113.73,174.15
339,6.8699,56.251,49.33,91.224
340,6.7029,192.77,23.614,140.61
341,6.7204,111.21,122.8,50.661
342,6.6646,51.289,77.814,34.273
343,6.5806,93.355,24.154,66.245
344,6.8381,139.87,122.11,98.112
345,6.7691,153.31,122.09,51.55
346,6.639,26.414,92.28,112.04
347,6.9209,214.97,72.317,29.161
348,6.8156,146.68,216.41,105.22
349,6.7235,61.385,10.89,9.9503
350,6.7094,68.311,97.055,211.19
351,6.7816,153.94,48.727,100.2
352,6.5972,139.1,172.48,37.997
353,6.6991,25.85,95.986,29.558
354,6.697,195.9,136.25,114.78
355,6.7997,74.181,58.18,215.07
356,6.8093,195.98,110.35,63.017
357,6.9119,37.57,133.63,209.79
358,6.9087,73.039,108.76,111.87
359,6.9441,84.465,119.21,112.91
360,6.8383,148.35,76.037,33.973
361,6.8056,50.865,50.085,119.95
362,6.7865,71.366,166.47,97.433
363,6.6991,12.025,49.535,61.938
364,6.6628,131.18,99.633,122.48
365,6.8432,29.66,116.6,15.907
366,6.8006,204.32,201.38,86.087
367,6.6102,13.141,53.222,52.379
368,6.7462,143.63,135.55,32.566
369,6.8334,134.49,75.657,60.627
370,6.8907,197.65,208.48,134.21
371,6.8677,60.407,184.47,52.205
372,6.8342,90.489,193.79,111.36
373,6.8261,68.523,129.72,151.71
374,6.6161,173.33,95.112,161.44
375,6.6105,87.171,118.55,103.27
376,6.5765,196.75,4.6469,21.92
377,6.8447,108.54,95.542,74.876
378,6.6309,65.075,24.96,181.53
379,6.7293,120.53,89.385,75.67
380,6.7101,84.625,105.98,12.894
381,6.6241,138.87,131.17,38.572
382,6.7201,68.996,131.18,121.55
383,6.8052,157.07,133.73,169.14
384,6.7788,95.2,36.301,31.238
385,6.6842,105.88,156.35,62.301
386,6.7063,31.495,112.92,81.861
387,6.831,196.41,104.87,69.199
388,6.6922,193.07,201.5,199.37
389,6.6622,28.67,67.733,195.37
390,6.5736,57.489,155.51,201.31
391,6.613,41.617,104.95,122.19
392,6.6477,120.23,163.92,204.09
393,6.7092,170.4,53.237,82.395
394,6.7773,97.486,163.92,109.48
395,6.8728,183.9,32.377,142.08
396,6.7006,3.8005,77.221,62.38
397,6.8245,14.757,224.59,75.338
398,6.7219,36.045,225.41,54.366
399,6.6979,214.64,192.53,85.81
400,6.7251,79.263,70.948,213.78
401,6.5995,159.52,72.217,59.185
402,6.7577,146,155.48,82.733
403,6.6343,160.9,11.229,103.56
404,6.6668,15.703,16.019,197.26
405,6.8298,172.58,137.01,195.1
406,6.5434,72.204,138.01,96.746
407,6.7558,124.17,57.948,65.773
408,6.5493,139.41,118.49,119.38
409,6.7899,109.04,223.83,161.36
410,6.5596,215.69,225.86,102.92
411,6.5413,43.089,113.14,165.46
412,6.5686,190.82,100.77,197.63
413,6.6474,26.088,131.13,44.732
414,6.5462,103.25,100.09,69.91
415,6.6283,18.502,79.143,123.31
416,6.5694,2.9239,197.89,155.85
417,6.4992,165.66,128.96,50.97
418,6.5159,188.3,103.55,19.104
419,6.6526,28.306,54.581,191.36
420,6.5062,206.62,213.46,93.386
421,6.5923,60.371,10.004,174.79
422,6.5555,114.02,63.64,102.98
423,6.7341,187.86,120.68,22.777
424,6.6813,69.733,157.56,188.08
425,6.5975,162.86,128.49,92.821
426,6.5673,156.69,35.397,207.46
427,6.5484,182.67,87.473,20.809
428,6.6205,70.202,130.46,162.51
429,6.703,94.193,218.31,112.14
430,6.5668,83.761,124.71,220
431,6.6522,112.39,182.03,184.11
432,6.6249,88.503,176.79,101.84
433,6.5933,110.26,133.98,152.11
434,6.495,162.01,100.74,54.687
435,6.6153,39.054,113.73,198.95
436,6.6331,138.39,87.11,43.315
437,6.5657,101.35,64.856,193.13
438,6.5375,181.72,146.47,223
439,6.5904,86.52,158.09,178.75
440,6.6128,6.955,191.77,152.46
441,6.54,6.884,16.592,72.791
442,6.4468,103.79,195.92,195.32
443,6.5284,128.05,27.311,73.027
444,6.988,8.8554,179.38,174.02
445,6.4895,172.45,217.93,87.095
446,6.5385,9.1181,3.4727,138.3
447,6.531,97.318,202.68,111.25
448,6.46,198.15,73.001,158.87
449,6.5263,131.57,19.685,68.227
450,6.5356,4.0696,182.05,111.08
451,6.4424,132.62,100.42,111.98
452,6.498,4.6265,132.04,38.325
453,6.6215,187.28,0.14125,215.63
454,6.4384,218.79,44.795,129.57
455,6.3883,159.74,198.47,18.499
456,6.5028,54.871,111.14,169.06
457,6.5759,111.99,171.07,38.113
458,6.5806,101.05,104.84,77.236
459,6.3833,157.47,0.14125,136.02
460,6.5088,156.73,68.545,157.23
461,6.8625,97.742,156.78,132.37
462,6.487,184.12,3.7689,206.64
463,6.5258,23.411,212.6,100.43
464,6.5245,110.4,167.7,201.34
465,6.4432,8.8384,203,183.2
466,6.4674,77.869,74.77,193.7
467,6.5383,27.647,65.963,44.445
468,6.6272,128.57,73.348,55.404
469,6.4865,46.738,104.3,185.72
470,6.4368,131.26,59.716,107.18
471,6.5394,77.076,60.336,39.468
472,6.7423,163.29,51.552,95.77
473,6.4746,72.815,79.245,3.8512
474,6.4831,202.49,11.142,13.714
475,6.5329,102.88,101.56,221.11
476,6.534,159.79,19.154,14.331
477,6.5593,200.32,76.097,202.93
478,6.5276,213.62,58.922,133.72
479,6.5142,181.55,71.239,149.88
480,6.6191,96.047,86.592,43.154
481,6.4782,20.785,206.14,109.26
482,6.3915,206.61,6.8982,86.586
483,6.5887,87.455,77.767,56.215
484,6.4934,160.42,118.77,52.712
485,6.5086,3.1962,13.436,188.47
486,6.4827,14.215,217.18,92.512
487,6.7829,190.13,16.259,8.9281
488,6.5847,155.33,150.88,97.325
489,6.4071,71.886,35.401,16.223
490,6.6592,168.66,0.3023,128.32
491,6.4543,119.62,78.981,82.81
492,6.5068,117.81,200.96,200.43
493,6.434,147.89,148.99,93.741
494,6.4546,105.9,25.017,105.2
495,6.4329,179.55,148.37,161.78
496,6.4117,91.184,120.48,219.89
497,6.4314,173.96,113.37,171.92
498,6.5277,191.46,91.77,190.18
499,6.5483,180.62,53.337,101.43
500,6.5293,84.867,14.693,179.77
501,6.5085,58.44,74.147,67.289
502,6.4488,21.63,202.92,146.1
503,6.3764,50.773,159.74,47.589
504,6.4375,134.62,182.45,4.3775
505,6.4588,172.53,142.43,188.27
506,6.47,194.54,106.84,88.062
507,6.2977,73.026,41.944,220.47
508,6.5023,116.19,170.8,209.02
509,6.7223,145.7,134.47,100.67
510,6.5163,39.52,63.696,133.4
511,6.3144,221.87,225.86,128.67
512,6.4998,92.399,62.069,178.91
513,6.5657,89.694,27.4,214.96
514,6.3395,79.516,92.459,18.215
515,6.3167,17.412,167.93,200.97
516,6.3903,200.13,11.415,36.221
517,6.2867,11.19,74.712,117.09
518,6.3288,79.53,203.81,125.62
519,6.4875,183.76,185.57,162.95
520,6.3739,25.365,184.65,206.95
521,6.5099,72.605,75.087,189.44
522,6.4391,98.08,60.099,56.133
523,6.338,193.66,158.57,209.71
524,6.3827,121.43,131.5,194.77
525,6.4032,109.45,160.8,119.01
526,6.3528,65.466,18.504,218.84
527,6.5162,198.81,149.17,76.052
528,6.5,136.47,14.17,101.58
529,6.4118,146.51,107.87,191.63
530,6.3849,131.21,11.521,126.76
531,6.4153,202.12,22.541,88.094
532,6.3025,174.98,191.63,41.142
533,6.3814,54.368,26.4,116.36
534,6.3214,177.52,173.95,115.42
535,6.358,172.68,200.42,105.3
536,6.4148,96.475,161.89,149.86
537,6.368,130.03,136.04,48.655
538,6.4696,188.72,23.932,93.023
539,6.3483,3.3264,219.04,139.16
540,6.3666,202.74,159.74,66.619
541,6.4272,30.199,82.563,100.72
542,6.4205,56.616,209.28,90.17
543,6.551,152.85,108.46,137.89
544,6.4448,53.063,74.188,46.636
545,6.3431,176.35,108.28,130.34
546,6.2895,201.28,188.55,42.305
547,6.4216,136.62,122.44,142.38
548,6.4556,148.4,37.92,88.975
549,6.4591,114.68,148.41,56.272
550,6.4186,51.478,162.3,177.15
551,6.4518,196.83,22.547,94.951
552,6.3816,66.126,187.7,46.184
553,6.3553,123.69,28.641,111.2
554,6.4181,137.51,165.8,83.439
555,6.2568,119.87,224.46,102.37
556,6.3992,200.4,225.86,79.668
557,6.3934,221.82,76.5,177.34
558,6.3192,58.866,26.654,131.14
559,6.3966,63.953,51.695,87.435
560,6.3049,42.5,220.13,137.39
561,6.2765,23.623,201.21,127.83
562,6.4323,99.38,104.24,133.21
563,6.4147,121.67,191.26,83.734
564,6.2971,115.14,87.793,36.54
565,6.3862,56.546,123.69,162.56
566,6.3282,34.606,32.063,193.83
567,6.3249,177.03,106.46,47.34
568,6.3337,133.72,141.43,148.93
569,6.4028,57.81,99.604,203.4
570,6.333,99.831,181.3,133.27
571,6.2599,51.013,88.523,18.274
572,6.223,61.118,22.172,214.53
573,6.4006,179.6,90.369,38.626
574,6.2489,80.643,132.12,91.421
575,6.3848,193.78,202.14,85.227
576,6.2089,135.46,68.779,145.11
577,6.1671,91.966,219.93,191.94
578,6.3446,70.467,92.425,147.39
579,6.3016,195.61,6.6389,83.955
580,6.4447,122.57,6.9962,222.29
581,6.3299,33.487,190.92,191.19
582,6.148,83.196,30.673,223.3
583,6.3083,106.82,103.8,60.308
584,6.1349,42.522,55.494,147.89
585,6.2844,143.88,135.26,158.9
586,6.3734,4.5228,205.77,190.29
587,6.2126,125.34,138.28,150.4
588,6.3656,132.64,103.39,134.32
589,6.1671,216.27,33.216,130.39
590,6.2641,129.24,90.622,218.83
591,6.2488,36.871,99.028,163.35
592,6.3471,199.07,83.088,188.05
593,6.2437,55.722,97.6,133.74
594,6.3355,169.72,138.18,94.283
595,6.2684,209.2,16.236,19.52
596,6.1994,115.46,178.99,190.51
597,6.3596,41.096,214.73,113.54
598,6.2355,27.489,76.62,103.52
599,6.3514,52.187,206.57,129.41
600,6.2299,47.288,76.626,177.04
601,6.1846,116.6,119.64,138.58
602,6.1682,181.49,181.5,108.56
603,6.1896,167.99,137.71,70.711
604,6.3105,82.311,27.004,132.48
605,6.3184,191.44,114.9,130.21
606,6.2311,156.74,159.18,160.31
607,6.2007,154.38,62.214,55.217
608,6.275,182.34,5.3144,49.502
609,6.3187,38.287,79.461,137.28
610,6.2218,130.7,126.19,14.49
611,6.2273,157.79,56.406,164.07
612,6.3281,68.984,53.427,122.23
613,6.1365,12.287,180.94,187.68
614,6.3495,109.82,97.46,221.02
615,6.3284,26.951,73.911,112.71
616,6.1614,32.02,78.997,130.94
617,6.2264,64.309,224.23,187.38
618,6.2672,76.501,22.512,222.39
619,6.1938,48.974,167.17,167.42
620,6.3727,30.874,110.17,100.04
621,6.1631,189.43,147.04,170.7
622,6.2182,47.121,81.769,75.622
623,6.329,143.57,121.19,160.3
624,6.2342,197.38,122.95,204.62
625,6.205,153.01,133.96,196.76
626,6.2262,219.46,39.975,48.123
627,6.0747,103.27,198.17,71.312
628,6.1827,44.787,146.48,32.264
629,6.2689,71.651,55.397,112.53
630,6.2124,119.03,195.03,216.34
631,6.0965,179.23,11.42,144.47
632,6.2113,147.58,182.64,91.294
633,6.1982,97.933,83.977,212.62
634,6.3395,187.24,170.06,219.32
635,6.2658,50.807,173.67,114.02
636,6.1689,167.73,100.74,63.732
637,6.2723,214.18,65.879,162.86
638,6.2105,100.75,155.17,42.017
639,6.206,116.9,219.68,112.04
640,6.3542,123.79,132.21,52.346
641,6.1645,214.01,212.53,53.86
642,6.1643,142.29,69.386,35.974
643,6.1309,42.828,115.1,213.47
644,6.2603,36.235,98.734,153.93
645,6.3147,182.21,176.95,39.356
646,6.1076,121.58,112.3,69.943
647,6.2737,129.99,122.53,192.75
648,6.1977,50.474,83.722,28.89
649,6.1753,21.59,122.52,13.932
650,6.1797,43.017,108.92,17.421
651,6.3036,80.561,218.05,196.25
652,6.3122,118.36,29,106.32
653,6.1361,48.42,169.92,38.047
654,6.2797,80.861,110.14,94.798
655,6.3043,8.6481,89.375,82.205
656,6.0452,160.63,0.14125,15.39
657,6.3452,192.71,225.4,55.109
658,6.1978,159.49,4.8304,39.108
659,6.2398,4.3486,73.506,76.028
660,6.2577,157.41,38.172,104.73
661,6.2327,157.43,188.29,129.65
662,6.2466,201.21,30.812,101.58
663,6.3403,3.638,27.965,196.28
664,6.8626,200.42,133.05,120.91
665,6.0798,16.288,122.43,83.757
666,6.0255,140.56,14.839,79.787
667,6.2162,34.941,68.223,209.31
668,6.1118,145.68,173.36,94.228
669,6.0187,2.7083,225.86,10.618
670,5.9848,135.19,132.93,24.426
671,6.2483,77.12,155.58,196.81
672,6.2762,220.26,222.59,70.59
673,6.243,181.73,151.78,101.43
674,6.0421,137.68,155.49,31.772
675,6.1931,49.926,151.27,72.634
676,6.3096,68.08,35.202,198.3
677,6.1746,179.79,86.824,156.75
678,6.1338,43.081,191.42,189.23
679,6.1089,163.17,121.12,169.39
680,6.0991,69.616,20.69,136.57
681,6.2999,205.32,153.71,6.7975
682,6.1042,78.416,90.835,88.076
683,6.148,11.935,43.864,69.676
684,6.1051,60.314,170.84,97.281
685,6.0198,180.38,170.17,207.79
686,6.1074,13.983,36.077,179.59
687,6.105,50.736,95.332,90.335
688,6.0508,139.43,60.589,34.374
689,6.245,187.21,161.28,199.22
690,6.0356,65.644,130.67,142.83
691,6.3732,166.18,27.548,62.543
692,6.1645,163.48,172.18,194.6
693,6.0672,205.85,196.8,206.95
694,6.1045,153.5,126.37,160.66
695,6.1,44.49,180.69,19.14
696,6.2223,184.81,163.54,191.39
697,6.2045,157.66,137.13,71.543
698,5.9963,35.756,210.87,95.339
699,6.3175,22.298,161.59,29.179
700,6.1392,53.827,45.144,5.7402
701,6.1359,50.406,216.06,144.45
702,6.116,164.94,199.02,62.856
703,6.2241,223.18,142.55,125.64
704,6.0203,37.757,128.1,223.34
705,6.0398,12.006,24.425,82.571
706,6.1244,140.64,136.34,17.358
707,6.0715,98.791,126.46,214.3
708,6.0959,160.84,122.21,159.96
709,6.0637,115.97,52.358,193.03
710,6.1088,197.07,80.842,171.06
711,5.9659,181.8,199.86,57.503
712,5.9633,15.962,69.374,200.72
713,6.1194,99.26,151.54,64.741
714,6.0778,32.928,216.52,167.3
715,6.0415,100.65,33.781,97.896
716,6.3003,18.36,25.422,204.98
717,6.0931,134.86,147.11,111.12
718,6.2543,39.685,141.25,199.41
719,5.9646,101.58,115.67,216.53
720,6.4054,134.22,10.455,110.17
721,6.2353,87.855,169.92,124.53
722,6.0789,192.16,186.02,43.102
723,6.099,133.18,46.274,19.603
724,6.0861,156.3,50.164,180.32
725,6.1831,72.68,69.565,3.0633
726,6.1332,83.281,57.839,27.81
727,6.031,141.62,54.115,36.595
728,6.1957,217.98,134.89,103.4
729,6.1645,177.54,184.86,97.16
730,6.0888,187.38,46.199,76.482
731,6.2284,75.615,88.985,180.88
732,6.2028,45.48,55.472,6.6101
733,6.217,27.477,177.84,114.42
734,6.0422,150.43,58.087,91.619
735,6.2006,163.28,5.2686,138.3
