node, diameter, xcor, ycor, zcor, component, path_density, path_diameter, path_radius, shorest_path_length, path_local_efficiency, path_global_efficiency, degree, strength, triangle, clustering, weighted_clustering, knn, weighted_knn, degree_centrality, closeness_centrality, betweenness, weighted_betweenness,eigenvector_centrality, weighted_eigenvector_centrality
252,  10.30400000, 180.78000000,   3.33070000,  79.84500000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,   5.00000000,  22.52310000,   4.00000000,   0.40000000,   0.18281761,   7.60000000,   6.87642909,   0.00303767,   0.11602989,   0.00221976,   0.00079256,   0.00032866,   0.00000299
253,  10.24500000, 170.90000000,   9.49150000,  73.20100000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,   7.00000000,  40.56820000,   9.00000000,   0.42857143,   0.22763138,   7.71428571,   8.10776174,   0.00425273,   0.11748751,   0.00071074,   0.00098535,   0.00055703,   0.00000827
254,  10.30100000,  57.30800000,  22.06500000, 174.91000000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,   8.00000000,  50.09021000,  13.00000000,   0.46428571,   0.27652700,  10.12500000,   9.95675662,   0.00486027,   0.12029526,   0.00067328,   0.00060569,   0.00369692,   0.00028214
255,  10.15700000,  13.40400000, 107.99000000,  97.97200000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,   8.00000000,  40.72310000,  16.00000000,   0.57142857,   0.26837070,   9.62500000,   9.31942558,   0.00486027,   0.12979025,   0.00166020,   0.00060495,   0.00252901,   0.00005727
256,  10.19100000,  37.34200000, 216.01000000,  62.61100000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,   9.00000000,  48.00369000,  11.00000000,   0.30555556,   0.15920881,   7.88888889,   8.01220156,   0.00546780,   0.11114112,   0.00493430,   0.00437424,   0.00027327,   0.00000124
257,  10.22100000, 109.19000000,  23.67300000, 103.22000000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,   9.00000000,  51.72160000,  15.00000000,   0.41666667,   0.21719787,   9.55555556,   9.95730991,   0.00546780,   0.13923194,   0.00640907,   0.00001477,   0.00445522,   0.00021260
258,  10.10400000, 144.57000000,  49.63700000, 175.70000000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,  14.00000000,  70.67800000,  21.00000000,   0.23076923,   0.11200463,   9.00000000,   9.02108152,   0.00850547,   0.13968092,   0.04043816,   0.00208371,   0.00967931,   0.00060466
259,  10.10500000,  85.94000000,  34.71200000, 216.38000000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,   7.00000000,  34.18730000,   9.00000000,   0.42857143,   0.19839141,   7.14285714,   6.94872072,   0.00425273,   0.12288167,   0.00191712,   0.00203939,   0.00197381,   0.00012503
260,  10.33200000,  89.87000000, 234.10000000, 191.85000000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,   8.00000000,  35.18540000,   9.00000000,   0.32142857,   0.13454652,   6.37500000,   6.69631438,   0.00486027,   0.11334527,   0.00213283,   0.00182075,   0.00469560,   0.00135615
261,  10.11100000, 115.92000000,  72.47500000, 228.95000000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,   9.00000000,  38.41780000,  12.00000000,   0.33333333,   0.14729350,   6.88888889,   6.98343216,   0.00546780,   0.11721977,   0.00354364,   0.01210635,   0.00396407,   0.00124980
262,  10.22900000,   8.13170000, 120.21000000,  30.13000000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,  14.00000000,  53.50871000,  19.00000000,   0.20879121,   0.07617124,   6.64285714,   6.58086338,   0.00850547,   0.11879330,   0.00955846,   0.01594212,   0.00034980,   0.00000094
263,  10.18000000, 227.18000000,  76.05100000, 206.90000000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,   5.00000000,  28.33630000,   8.00000000,   0.80000000,   0.38231181,  10.00000000,  10.30098496,   0.00303767,   0.11277835,   0.00027080,   0.00000000,   0.00118799,   0.00001905
264,  10.08800000, 142.26000000, 103.85000000, 145.41000000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,   8.00000000,  42.73670000,  14.00000000,   0.50000000,   0.25310391,   9.87500000,  10.07864669,   0.00486027,   0.14982705,   0.00104593,   0.00015955,   0.02354199,   0.00337500
265,  10.23800000, 208.46000000,  56.64900000, 151.48000000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,   9.00000000,  43.49020000,  18.00000000,   0.50000000,   0.21093150,   9.66666667,  10.19070503,   0.00546780,   0.11816224,   0.00079837,   0.00002068,   0.00223637,   0.00001748
266,  10.17700000, 225.05000000, 132.58000000, 216.35000000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,   7.00000000,  20.34087000,   6.00000000,   0.28571429,   0.06400815,   5.42857143,   5.31216364,   0.00425273,   0.10724524,   0.00092163,   0.00209405,   0.00075616,   0.00001293
267,  10.21900000, 178.87000000, 108.13000000,  37.32200000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,  11.00000000,  51.99560000,  19.00000000,   0.34545455,   0.17045506,   9.18181818,   9.72407665,   0.00668287,   0.13484067,   0.00737261,   0.00424350,   0.00087858,   0.00000969
268,  10.00100000,   8.92160000,   8.64450000, 229.84000000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,   4.00000000,  13.04480000,   6.00000000,   1.00000000,   0.28223467,   7.75000000,   7.18983810,   0.00243013,   0.10186904,   0.00000000,   0.00000665,   0.00032905,   0.00000934
269,  10.09900000, 196.19000000,  85.94200000, 134.58000000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,  10.00000000,  54.11660000,  17.00000000,   0.37777778,   0.17726223,  10.00000000,   9.87209470,   0.00607533,   0.13601058,   0.00578948,   0.00162206,   0.00770405,   0.00020462
270,  10.21000000,  39.94400000, 222.05000000, 161.38000000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,  10.00000000,  40.22732000,  14.00000000,   0.31111111,   0.11774125,   7.80000000,   7.60479594,   0.00607533,   0.10728019,   0.00297307,   0.00051262,   0.00121700,   0.00002518
271,  10.14000000, 186.72000000, 208.49000000, 210.89000000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,   9.00000000,  36.42547000,  17.00000000,   0.47222222,   0.17974145,   8.44444444,   8.45969318,   0.00546780,   0.10474736,   0.00085522,   0.00316951,   0.00234300,   0.00006071
272,  10.13500000,  49.32400000,  27.45000000, 157.85000000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,  13.00000000,  68.98200000,  29.00000000,   0.37179487,   0.18823249,  10.00000000,   9.84558725,   0.00789793,   0.12254318,   0.00267546,   0.00024966,   0.00605088,   0.00024829
273,  10.24900000,  51.04900000, 159.09000000, 103.55000000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,  10.00000000,  45.85214000,  15.00000000,   0.33333333,   0.13988975,   9.00000000,   8.95548517,   0.00607533,   0.13927907,   0.01250074,   0.07518641,   0.01094743,   0.00033520
274,  10.29700000, 164.64000000,  59.67400000, 221.22000000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,   7.00000000,  30.51280000,   6.00000000,   0.28571429,   0.12642911,   8.00000000,   7.67221953,   0.00425273,   0.11925808,   0.00339223,   0.00018023,   0.00141004,   0.00004562
275,  10.09200000,  44.62700000, 223.73000000,  36.12800000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,   8.00000000,  45.15570000,  15.00000000,   0.53571429,   0.29129618,   9.12500000,   9.22560607,   0.00486027,   0.10516900,   0.00144318,   0.00221297,   0.00015985,   0.00000024
276,  10.07300000, 144.35000000, 184.18000000, 116.71000000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,   8.00000000,  31.77190000,   8.00000000,   0.28571429,   0.12127010,   8.50000000,   9.21850440,   0.00486027,   0.14657168,   0.01882694,   0.00633755,   0.00847784,   0.00087427
277,   9.99520000,  51.13700000, 211.68000000,  91.88500000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,  10.00000000,  44.68810000,  15.00000000,   0.33333333,   0.14917759,   8.20000000,   8.48087970,   0.00607533,   0.12227918,   0.00952993,   0.00960235,   0.00129573,   0.00000835
278,  10.24300000,  65.04900000, 229.94000000, 209.07000000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,   5.00000000,  37.67660000,   7.00000000,   0.70000000,   0.46132506,   7.80000000,   7.78343322,   0.00303767,   0.09883511,   0.00000934,   0.00000000,   0.00246597,   0.00197496
279,  10.16000000,  41.44800000, 166.93000000,  60.70000000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,   8.00000000,  37.20092000,  14.00000000,   0.50000000,   0.21085577,   9.25000000,   8.95578389,   0.00486027,   0.12834308,   0.00408776,   0.00991110,   0.00150474,   0.00001298
280,  10.07300000,  57.81900000, 109.68000000, 103.90000000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,   8.00000000,  39.17730000,  12.00000000,   0.42857143,   0.20580386,  10.50000000,  11.16318123,   0.00486027,   0.14770280,   0.00458696,   0.00078296,   0.00880514,   0.00057429
281,  10.05800000, 226.35000000,  71.62000000,  53.41000000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,   6.00000000,  33.33200000,   5.00000000,   0.33333333,   0.18294665,   6.83333333,   6.83877055,   0.00364520,   0.11375259,   0.00449303,   0.00016250,   0.00008036,   0.00000042
282,  10.15700000,  86.96200000, 128.19000000, 146.86000000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,  15.00000000,  78.44780000,  32.00000000,   0.30476190,   0.13910974,   9.40000000,   9.47052180,   0.00911300,   0.15294555,   0.01149213,   0.00316434,   0.10327643,   0.03160793
283,  10.33300000,  47.94500000,   1.17490000, 103.43000000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,   8.00000000,  42.34610000,  15.00000000,   0.53571429,   0.25057700,  10.25000000,   9.79458793,   0.00486027,   0.12554344,   0.00036755,   0.00032943,   0.00300665,   0.00002496
284,   9.99340000, 150.76000000,  42.88600000, 146.35000000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,   7.00000000,  39.85480000,  11.00000000,   0.52380952,   0.30208404,  10.14285714,  10.38218483,   0.00425273,   0.13673368,   0.00026754,   0.00317247,   0.00695085,   0.00054905
285,  10.01800000, 196.82000000, 166.27000000, 184.71000000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,   9.00000000,  52.53200000,  14.00000000,   0.38888889,   0.20607281,  10.11111111,  10.56738559,   0.00546780,   0.12846328,   0.00934945,   0.00187024,   0.00717537,   0.00060027
286,  10.03400000,   7.10400000,  30.01900000, 115.32000000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,  10.00000000,  30.67737000,  11.00000000,   0.24444444,   0.07442131,   8.90000000,  10.50765955,   0.00607533,   0.12118981,   0.00316901,   0.02603641,   0.00278906,   0.00001558
287,  10.08800000,  83.04300000,  83.59300000, 111.39000000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,   9.00000000,  47.69960000,  13.00000000,   0.36111111,   0.19530822,  10.33333333,  10.62416247,   0.00546780,   0.14786202,   0.00340387,   0.00143592,   0.00788313,   0.00042346
288,   9.95310000, 108.80000000, 234.25000000, 110.90000000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,  10.00000000,  41.82160000,  13.00000000,   0.28888889,   0.11493484,   8.00000000,   7.35413997,   0.00607533,   0.13331174,   0.01966829,   0.01401131,   0.00245629,   0.00019469
289,   9.94970000,  78.06800000,  86.90800000, 171.81000000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,  13.00000000,  56.09654000,  25.00000000,   0.32051282,   0.14001345,   9.23076923,  10.03797418,   0.00789793,   0.14419623,   0.01726668,   0.00841461,   0.04580791,   0.01599460
290,  10.07400000, 205.67000000,  35.59100000, 220.50000000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,  13.00000000,  45.60210000,  25.00000000,   0.32051282,   0.11597441,   7.46153846,   7.36998077,   0.00789793,   0.10834650,   0.00721041,   0.00988451,   0.00058243,   0.00000277
291,  10.21000000,   4.52460000, 113.99000000,  91.70600000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,   7.00000000,  38.49790000,  10.00000000,   0.47619048,   0.24883016,   7.28571429,   7.67137169,   0.00425273,   0.12069218,   0.00278802,   0.00144552,   0.00125989,   0.00002458
292,   9.99080000,   4.61290000, 147.48000000, 188.54000000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,  10.00000000,  43.44210000,  17.00000000,   0.37777778,   0.15051401,   8.30000000,   8.04814454,   0.00607533,   0.10982852,   0.00268424,   0.00108728,   0.00238674,   0.00010743
293,   9.98410000, 214.64000000,  25.86200000,  62.51700000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,  14.00000000,  55.20614000,  23.00000000,   0.25274725,   0.09141444,   8.21428571,   8.67110361,   0.00850547,   0.11320495,   0.01200057,   0.02361735,   0.00021118,   0.00000037
294,  10.04100000, 192.41000000,  84.56700000,  18.40200000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,   7.00000000,  36.88630000,  13.00000000,   0.61904762,   0.32145091,   8.42857143,   8.28620111,   0.00425273,   0.12167357,   0.00075440,   0.00751864,   0.00024971,   0.00000279
295,  10.07900000, 104.35000000, 115.51000000, 156.85000000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,   7.00000000,  39.31963000,  10.00000000,   0.47619048,   0.24854776,  11.57142857,  11.49147029,   0.00425273,   0.14960916,   0.00312145,   0.00642323,   0.06893096,   0.03523991
296,   9.97620000,  46.73200000, 198.42000000, 216.97000000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,  12.00000000,  53.60550000,  20.00000000,   0.30303030,   0.12218820,   7.83333333,   7.86625999,   0.00729040,   0.10674449,   0.00877642,   0.00481816,   0.00736524,   0.00332669
297,  10.11800000, 124.01000000, 182.15000000,   7.01380000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,   6.00000000,  25.34940000,   8.00000000,   0.53333333,   0.20324317,   8.83333333,   9.96908408,   0.00364520,   0.11406001,   0.00109889,   0.00013000,   0.00021857,   0.00000005
298,   9.91170000,  59.88200000,  17.71500000, 106.18000000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,  15.00000000,  76.45430000,  30.00000000,   0.28571429,   0.13079465,   8.86666667,   8.81444340,   0.00911300,   0.14013281,   0.01914543,   0.00388821,   0.00577736,   0.00006488
299,  10.09000000, 194.81000000,  89.59400000,   8.29820000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,   7.00000000,  39.65840000,  10.00000000,   0.47619048,   0.27670468,   8.00000000,   8.36138120,   0.00425273,   0.12060375,   0.00081745,   0.00330025,   0.00020556,   0.00000238
300,   9.89760000,  13.91600000, 121.72000000,  91.60300000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,   9.00000000,  49.54190000,  17.00000000,   0.47222222,   0.24173541,   7.66666667,   7.98179521,   0.00546780,   0.12946358,   0.00186837,   0.00194632,   0.00198960,   0.00004022
301,   9.89570000, 108.85000000, 197.09000000, 139.93000000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,   9.00000000,  43.92303000,  16.00000000,   0.44444444,   0.18910442,  10.55555556,   9.41963339,   0.00546780,   0.14810149,   0.00493223,   0.01006474,   0.02935132,   0.00582320
302,  10.05900000, 214.25000000, 200.45000000,  97.39000000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,   9.00000000,  38.67890000,  15.00000000,   0.41666667,   0.14829301,   9.00000000,   9.11561342,   0.00546780,   0.11484789,   0.00110660,   0.00010489,   0.00039524,   0.00000317
303,   9.87690000,  95.07800000, 179.42000000,  76.35400000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,  11.00000000,  43.35770000,  20.00000000,   0.36363636,   0.13066526,   9.45454545,   9.47636060,   0.00668287,   0.13774059,   0.00603035,   0.00260445,   0.00516475,   0.00004118
304,   9.97290000, 210.16000000,  96.24500000,  52.51700000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,  12.00000000,  52.94180000,  18.00000000,   0.27272727,   0.11002529,   7.91666667,   8.11586875,   0.00729040,   0.12828306,   0.01218493,   0.01347284,   0.00075986,   0.00000506
305,   9.99140000, 118.28000000, 145.84000000, 212.34000000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,   9.00000000,  51.95850000,  18.00000000,   0.50000000,   0.26698133,  10.44444444,  10.70363271,   0.00546780,   0.12641118,   0.00093846,   0.00022824,   0.14099110,   0.17885125
306,  10.05500000, 188.14000000, 144.84000000, 211.92000000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,  11.00000000,  44.73960000,  13.00000000,   0.23636364,   0.09792471,   7.90909091,   7.98903656,   0.00668287,   0.12047135,   0.00937482,   0.00668619,   0.00727094,   0.00049346
307,  10.00600000, 207.78000000,   7.42280000, 204.32000000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,   8.00000000,  42.64530000,  12.00000000,   0.42857143,   0.22127347,   7.87500000,   7.84418916,   0.00486027,   0.10520933,   0.00200371,   0.00040330,   0.00029680,   0.00000143
308,   9.92180000, 122.37000000, 221.35000000, 121.51000000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,   5.00000000,  28.48850000,   4.00000000,   0.40000000,   0.22214029,   8.60000000,   8.54640293,   0.00303767,   0.13660885,   0.01093688,   0.00402117,   0.00524331,   0.00085837
309,  10.47300000,  17.57700000, 226.43000000,  33.56400000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,   9.00000000,  44.44913000,  13.00000000,   0.36111111,   0.15583950,   7.77777778,   7.73720588,   0.00546780,   0.09828039,   0.00034329,   0.00069876,   0.00010123,   0.00000016
310,  10.03800000,  75.08500000, 103.68000000, 100.15000000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,  12.00000000,  56.40058000,  16.00000000,   0.24242424,   0.11382574,   8.16666667,   8.35497933,   0.00729040,   0.15562069,   0.02576865,   0.04937382,   0.01273851,   0.00093236
311,   9.86030000, 134.28000000, 194.13000000, 163.07000000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,  12.00000000,  59.57400000,  26.00000000,   0.39393939,   0.17784590,   9.66666667,  10.45193877,   0.00729040,   0.14680699,   0.00713830,   0.00052591,   0.03694682,   0.00812345
312,   9.95570000,  45.28700000, 220.19000000,  25.82200000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,  10.00000000,  58.39660000,  21.00000000,   0.46666667,   0.24974697,   8.50000000,   8.57088255,   0.00607533,   0.10214720,   0.00101534,   0.00078222,   0.00016254,   0.00000022
313,   9.85850000, 199.05000000, 190.58000000, 199.64000000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,   8.00000000,  48.29940000,  16.00000000,   0.57142857,   0.31785031,  10.87500000,  11.02453033,   0.00486027,   0.11471183,   0.00189850,   0.00002659,   0.00403785,   0.00022060
314,  10.01600000, 228.43000000, 179.04000000,   5.37840000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,   7.00000000,  19.50831000,   7.00000000,   0.33333333,   0.12007699,   7.00000000,   8.06521682,   0.00425273,   0.10348947,   0.00187696,   0.00284599,   0.00004010,   0.00000002
315,   9.81750000,  43.80300000, 164.52000000,  99.43600000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,   8.00000000,  43.00862000,  10.00000000,   0.35714286,   0.16737493,   9.25000000,   9.77300457,   0.00486027,   0.13476339,   0.01203010,   0.00402191,   0.00380935,   0.00010032
316,  10.13400000, 140.05000000,  77.65800000,  65.39800000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,   7.00000000,  45.11630000,  15.00000000,   0.71428571,   0.39200981,  10.42857143,  10.37452539,   0.00425273,   0.14171330,   0.00009385,   0.00000000,   0.00193511,   0.00010222
317,   9.93890000, 208.97000000,  17.07700000,  50.22700000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,  16.00000000,  66.21990000,  31.00000000,   0.25833333,   0.10002123,   7.37500000,   7.70588146,   0.00972053,   0.10894890,   0.00553582,   0.00213689,   0.00013119,   0.00000024
318,   9.94710000, 156.14000000,  88.92600000,  46.72700000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,   5.00000000,  32.93150000,   6.00000000,   0.60000000,   0.34145970,   8.60000000,   8.65956607,   0.00303767,   0.13546210,   0.00171835,   0.00000000,   0.00049521,   0.00001752
319,   9.82090000,  17.12700000,  71.39000000,  85.12900000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,   8.00000000,  39.59990000,  15.00000000,   0.53571429,   0.24420104,   9.62500000,   9.57614034,   0.00486027,   0.12715334,   0.00087781,   0.00013074,   0.00244909,   0.00001978
320,   9.95110000,  47.33300000, 216.75000000,  83.86100000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,  10.00000000,  57.46830000,  19.00000000,   0.42222222,   0.22552332,   7.70000000,   7.85052107,   0.00607533,   0.11706970,   0.00498112,   0.00140416,   0.00069333,   0.00000435
321,   9.95000000, 188.53000000, 176.06000000, 145.16000000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,  10.00000000,  51.94690000,  17.00000000,   0.37777778,   0.17770401,   8.60000000,   8.65299373,   0.00607533,   0.13010829,   0.01099648,   0.00277951,   0.00385316,   0.00037283
322,   9.96570000, 207.83000000,  14.72600000, 215.30000000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,   9.00000000,  45.13390000,  14.00000000,   0.38888889,   0.18492116,   6.66666667,   6.86439018,   0.00546780,   0.09958255,   0.00189476,   0.00127785,   0.00020482,   0.00000077
323,   9.89470000,  40.61300000,  18.23400000, 199.07000000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,   4.00000000,  20.36300000,   6.00000000,   1.00000000,   0.45512821,  10.25000000,  10.74497864,   0.00243013,   0.11281700,   0.00000000,   0.00000000,   0.00093136,   0.00008400
324,   9.98170000, 208.73000000, 198.05000000,  25.89500000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,   8.00000000,  31.19678000,  14.00000000,   0.50000000,   0.17031867,   8.62500000,   8.59309903,   0.00486027,   0.10551282,   0.00083926,   0.00092256,   0.00006808,   0.00000002
325,  10.02500000,  17.51400000, 158.22000000,  17.14100000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,  15.00000000,  70.12460000,  33.00000000,   0.31428571,   0.13228062,   8.46666667,   8.61566269,   0.00911300,   0.11306498,   0.00480742,   0.00168558,   0.00043773,   0.00000093
326,   9.94710000, 210.03000000, 168.11000000,  73.97600000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,  12.00000000,  55.42415000,  22.00000000,   0.33333333,   0.13468396,   9.25000000,   9.12316671,   0.00729040,   0.12113630,   0.00420939,   0.00647272,   0.00045350,   0.00000194
327,   9.86040000, 229.82000000,  80.96400000,  51.75900000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,   5.00000000,  27.51260000,   5.00000000,   0.50000000,   0.25639724,   7.20000000,   6.99895321,   0.00303767,   0.11791676,   0.00113210,   0.00004284,   0.00013705,   0.00000071
328,   9.91620000,  98.38700000, 230.18000000, 215.27000000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,   6.00000000,  32.64080000,   9.00000000,   0.60000000,   0.27980965,   7.83333333,   7.98686000,   0.00364520,   0.10745528,   0.00032333,   0.00001182,   0.00385001,   0.00269153
329,  10.00400000, 106.82000000, 150.93000000, 184.56000000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,   9.00000000,  47.73480000,  22.00000000,   0.61111111,   0.31931295,  12.66666667,  13.40801889,   0.00546780,   0.13836584,   0.00045441,   0.00274184,   0.18487427,   0.18519281
330,   9.80410000,  22.66400000, 195.61000000,  49.96700000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,  11.00000000,  43.03934000,  17.00000000,   0.30909091,   0.11465052,   8.63636364,   8.80308992,   0.00668287,   0.11376832,   0.00989266,   0.00895235,   0.00034093,   0.00000149
331,   9.86210000,  63.08300000,  29.10000000, 112.40000000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,   8.00000000,  34.11625000,  13.00000000,   0.46428571,   0.18212840,  11.62500000,  11.13723665,   0.00486027,   0.14310555,   0.00505278,   0.00602880,   0.00551645,   0.00007999
332,   9.89590000, 219.97000000,   0.43284000,  46.06200000,   1.00000000,   0.00463747,  20.00000000,  11.00000000,   8.35510863,   0.66855194,   0.14391792,   9.00000000,  39.15780000,  13.00000000,   0.36111111,   0.14086686,   8.00000000,   8.08447870,   0.00546780,   0.10254174,   0.00400196,   0.00643948,   0.00005777,   0.00000007
