#ID, Diameter,  Xcor,  Ycor,  Zcor
112,6.1811,192.24,191.03,111.34
113,6.3253,74.75,60.571,49.422
114,6.253,95.363,43.785,105.03
115,6.1955,209.18,96.173,188.88
116,6.1582,96.889,50.649,131.97
117,6.0447,73.488,14.323,104.37
118,6.1256,23.143,18.79,4.5368
119,6.2838,112.01,46.16,142.51
120,6.1,37.114,65.14,209.14
121,6.229,44.354,10.845,95.261
122,6.0517,200.3,18.752,117.78
123,6.1004,27.345,0.139,201.34
124,6.1384,100.76,130.16,179.52
125,6.0094,137.23,175.83,79.075
126,6.1898,51.025,119.12,119.26
127,6.2066,82.841,21.801,47.63
128,6.0695,77.406,64.287,56.282
129,6.1983,84.443,3.3034,146.71
130,6.0384,176.67,45.225,172.75
131,6.1013,78.829,145.51,219.01
132,6.1483,128.49,106.1,117.51
133,6.14,55.146,8.5823,179.44
134,6.0779,79.873,50.127,33.248
135,6.1759,93.487,51.745,69.136
136,6.0693,88.237,15.651,172.18
137,6.2482,209.95,71.165,180.23
138,6.101,52.654,107.06,120.53
139,6.0949,208.72,158.82,150.87
140,6.1718,75.517,35.352,82.312
141,6.1629,86.597,55.288,126.51
142,5.9488,140.23,211.96,211.46
143,5.9508,81.634,32.358,54.909
144,6.0116,90.75,50.789,132.41
145,5.9543,25.2,16.283,184.98
146,6.0193,183.58,180.76,170.54
147,6.2323,124.59,97.575,113.14
148,5.9238,49.863,166.12,68.277
149,6.1957,88.123,117.32,105.5
150,5.895,80.19,51.838,51.26
151,5.9769,142.72,199.24,202.75
152,6.0036,207.75,23.421,116.63
153,6.1021,12.625,117.49,51.711
154,5.9559,34.406,28.471,7.3436
155,5.9021,10.106,5.4367,97.691
156,5.9272,17.885,24.085,179.15
157,5.8743,170.83,212.77,199.14
158,6.1059,14.608,108.68,99.521
159,5.8812,200.88,101.1,183.38
160,6.0082,103.46,117.54,181.6
161,5.9159,216.39,181.76,175.87
162,5.9354,25.915,93.2,16.852
163,5.9467,74.05,132.36,186.38
164,5.8144,88.543,12.606,53.808
165,5.9231,14.861,86.845,193.25
166,5.9716,47.553,59.088,139.45
167,6.0182,130.17,164.84,36.501
168,5.8735,58.444,6.5179,36
169,6.0344,103.95,46.795,131.54
170,5.9586,219.54,188.38,192.14
171,5.9085,84.067,92.999,181.01
172,5.9132,198.09,106.71,91.1
173,5.7824,72.456,32.121,70.178
174,6.0413,178.92,149.82,160.4
175,5.8721,99.639,102.5,139.2
176,5.6974,94.103,0.139,94.386
177,5.848,204.56,156.92,156.92
178,5.8575,24.062,33.314,176.65
179,5.9595,212.42,96.815,86.665
180,5.8253,97.726,112.16,16.463
181,5.8701,56.633,58.997,64.33
182,5.8106,106.65,52.185,122.19
183,5.8185,74.337,32.929,63.313
184,5.7903,61.305,24.314,68.864
185,5.6939,74.911,164.16,24.346
186,6.3238,128.72,87.962,151.23
187,5.8992,130.79,95.091,154.19
188,5.7757,80.732,17.653,159.37
189,5.8888,32.448,72.682,3.3055
190,5.8004,64.943,28.774,22.584
191,5.7324,88.576,110.48,137.18
192,5.9122,159.02,34.064,175.02
193,5.7631,216.45,83.822,188.29
194,5.9016,40.222,40.29,142.45
195,5.9207,57.416,94.795,134.09
196,5.8306,86.031,98.349,138.25
197,5.7298,40.708,0.139,99.898
198,5.9077,22.243,61.538,13.436
199,5.7513,107.5,204.76,194.14
200,5.9149,103.41,25.176,130.45
201,5.9321,93.967,21.869,98.754
202,5.819,210.66,106.93,84.03
203,5.6775,219.2,71.03,176.36
204,5.7124,35.959,83.818,177.21
205,5.8953,177.74,76.447,161.36
206,5.661,23.502,178.35,217.82
207,5.914,5.4813,91.181,98.518
208,5.8895,98.29,49.093,15.287
209,5.6972,84.891,22.941,95.493
210,5.695,75.745,5.4564,57.679
211,5.7224,88.864,115.77,189.48
212,5.7585,191.62,72.152,184.14
213,5.8589,31.776,14.526,147.29
214,6.1032,187.55,174.68,212.05
215,5.8842,119.39,106.75,135.53
216,5.7982,27.387,83.774,54.268
217,5.6856,37.899,0.139,83.855
218,5.5757,174.73,202.81,3.4883
219,5.815,54.682,19.825,50.615
220,5.6296,189.46,77.983,181.91
221,5.7145,189.54,178.91,156.94
222,5.6137,60.209,106.91,121.6
223,5.7717,97.71,127.19,25.834
224,5.6295,67.381,104.65,144.96
225,5.5734,48.802,72.135,133.03
226,5.83,28.558,156.66,207.11
227,5.6843,158.31,109.34,65.702
228,5.7106,67.323,0.139,118.05
229,5.5851,209.44,105.22,92.713
230,5.725,196.88,196.61,180.3
231,5.7065,74.949,20.526,43.246
232,5.6719,64.685,206.69,74.151
233,5.616,61.554,63.498,74.126
234,5.6341,54.056,129.12,99.721
235,5.687,70.747,0.32916,137.44
236,5.8014,18.965,92.571,19.922
237,5.6384,103.23,10.943,142.25
238,5.7233,218.58,71.242,168.13
239,5.7962,211.13,193.52,14.459
240,5.782,38.122,28.327,107.52
241,5.6357,10.917,170.22,195.61
242,5.6551,76.076,2.6402,48.323
243,5.7461,85.712,45.427,34.475
244,5.6441,67.482,6.7514,174.42
245,5.6486,96.901,111.8,188.09
246,5.7232,34.385,4.2359,143.21
247,5.6936,205.76,110.57,88.017
248,5.5636,216.39,78.237,164.19
249,5.7662,93.746,105.08,109.46
250,5.7105,22.793,183.32,173.01
251,5.6878,86.641,143.43,114.95
252,5.5676,141.36,86.943,143.59
253,5.6889,98.705,7.6204,149.19
254,5.6553,56.036,86.544,137.93
255,5.4615,132.75,22.926,181.67
256,5.6569,16.537,132.01,42.73
257,5.6401,135.29,205.36,80.835
258,5.6497,125.7,81.836,70.7
259,5.7031,69.079,6.6748,111.87
260,5.6736,112.34,108.31,173.56
261,5.6875,117.35,52.421,97.239
262,5.7035,55.407,51.149,138.9
263,5.5091,116.1,8.4913,104.64
264,5.6435,11.981,41.889,111.9
265,5.5548,169.94,86.544,146.93
266,5.5234,196.1,9.8973,105.54
267,5.4536,34.323,51.828,208.37
268,5.5966,16.915,110.21,68.511
269,5.5977,192.29,165.47,163.31
270,5.5612,101.1,37.382,55.804
271,5.5437,69.322,30.943,32.366
272,5.5512,34.897,134.14,93.62
273,5.5082,131.91,44.29,89.647
274,5.675,17.179,137.67,50.096
275,5.6229,60.285,0.139,186.74
276,5.4981,181.13,0.139,76.363
277,5.5008,39.075,0.139,56.903
278,5.5399,19.568,156.45,210.59
279,5.6564,148.66,4.7719,94.184
280,5.5293,117.19,95.423,163.63
281,5.7077,118.3,42.253,135.9
282,5.6265,62.665,81.944,84.753
283,5.6724,66.847,102.79,132.6
284,5.5487,100.53,95.76,131.44
285,5.4979,179.39,17.097,100.24
286,5.7277,41.419,106.41,112.08
287,5.6191,190.2,102.52,82.427
288,5.5464,59.631,31.099,84.703
289,5.5932,159.34,30.619,112.2
290,5.6751,81.219,100.08,188.42
291,5.5291,145.48,92.965,138.77
292,5.5512,74.887,70.639,40.449
293,5.5429,78.637,28.726,123.57
294,5.5468,204.47,164.52,32.183
295,5.5557,26.177,28.727,189.82
296,5.473,23.227,206.47,123.5
297,5.5059,46.53,162.31,121.63
298,5.4016,194.14,198.6,57.407
299,5.597,184.03,45.935,104.68
300,5.5955,42.259,21.204,163.36
301,5.3926,191.09,115.23,83.571
302,5.5472,10.801,70.836,94.381
303,5.3748,104.64,16.001,95.2
304,5.4475,144.67,164.23,79.941
305,5.4969,23.175,151.87,193.83
306,5.6775,65.387,65.605,40.567
307,5.5573,199.81,152.92,164.15
308,5.5038,22.337,164.52,49.301
309,5.3926,168.29,179.98,111.35
310,5.5706,181.99,141.09,165.41
311,5.3816,59.094,13.798,46.559
312,5.5669,97.457,51.821,100.08
313,5.4564,138.87,113.03,138.78
314,5.5192,147.41,154.79,40.208
315,5.5435,50.824,64.887,80.116
316,5.4744,118.21,88.549,71.07
317,5.565,22.622,0.139,16.121
318,5.6671,88.963,108.36,100.08
319,5.6899,142.93,48.931,146.5
320,5.3296,60.763,96.027,124.4
321,5.5212,217.26,66.338,182.08
322,5.5382,5.2792,86.059,171.97
323,5.4033,186.62,175.04,220.05
324,5.5685,176.81,56.513,89.612
325,5.5245,68.651,37.986,56.827
326,5.556,44.606,56.122,131.81
327,5.4442,39.29,23.47,195.22
328,5.6053,69.866,37.487,127.6
329,5.5407,68.663,19.008,71.307
330,5.5735,210.62,185.98,175.21
331,5.5695,86.757,3.5769,70.195
332,5.4639,86.619,149.34,106.37
333,5.4766,54.907,181.01,115.24
334,5.6609,13.063,177.64,216.63
335,5.4819,128.58,95.647,70.479
336,5.5168,53.469,72.064,68.972
337,5.4606,105.13,21.818,159.5
338,5.6093,104.82,54.516,97.624
339,5.5449,149.68,198.46,95.332
340,5.3543,5.1353,62.737,115.48
341,5.4364,44.933,16.329,5.9108
342,5.3931,138.34,39.121,119.15
343,5.3335,24.847,94.411,121.89
344,5.524,16.263,9.7668,102.55
345,5.3986,27.713,222.26,82.628
346,5.5733,29.994,63.352,14.767
347,5.4011,219.25,208.72,191.09
348,5.4591,123.45,47.36,68.805
349,5.4426,27.933,184.93,212.34
350,5.5522,112.02,94.535,153.58
351,5.327,22.959,101,96.614
352,5.274,135.24,89.914,112.43
353,5.5271,73.945,46.097,16.247
354,5.384,135.45,38.476,100.26
355,5.3833,105.8,107.43,193.54
356,5.3031,75.443,126.1,181.4
357,5.2677,27.383,63.219,203.64
358,5.4809,58.431,74.114,80.656
359,5.5923,55.302,167.85,63.103
360,5.3407,9.2757,65.237,21.848
361,5.4965,198.66,162.89,22.027
362,5.2538,106.89,217.79,196.41
363,5.5513,206.01,112.88,97.18
364,5.5131,94.733,53.651,147.77
365,5.263,83.519,109.66,185.85
366,5.3919,19.083,3.9869,29.259
367,5.4779,218.93,138.19,85.566
368,5.316,38.257,213.93,52.919
369,5.5187,54.956,157.36,37.307
370,5.3083,146.96,0.139,199.23
371,5.2368,98.841,0.139,72.159
372,5.2889,205.25,143.87,99.952
373,5.2633,103.85,219.48,33.188
374,5.2542,71.608,44.32,126.62
375,5.2336,188.09,104.4,186.41
376,5.361,206.77,193.6,182.26
377,5.3689,140.49,178.36,87.789
378,5.3677,189.76,79.591,157.14
379,5.4184,4.7031,86.289,112.18
380,5.2681,119.97,13.236,92.134
381,5.3608,30.478,21.883,3.4189
382,5.3172,188.03,8.7008,94.674
383,5.2992,174.15,193.65,127.97
384,5.3526,76.844,128.6,175.48
385,5.2684,11.29,209.74,176.36
386,5.4618,125.53,169.86,50.499
387,5.2511,187.78,27.129,138.05
388,5.3925,216.09,5.6897,63.338
389,5.3083,16.281,89.431,73.505
390,5.2496,103.31,192.51,215.59
391,5.4064,116.58,140.07,113.52
392,5.2555,129.1,137.73,18.767
393,5.3609,4.5075,85.166,189.19
394,5.352,73.039,52.418,50.958
395,5.3419,59.066,23.977,81.555
396,5.3446,47.191,130.82,105.72
397,5.3613,142.85,45.778,161.09
398,5.3904,71.384,110.78,141.83
399,5.3664,157.23,174.54,111.39
400,5.3671,84.554,75.246,143.58
401,5.2359,106.03,10.169,162.19
402,5.318,141.86,37.396,63.857
403,5.4411,26.117,1.229,40.895
404,5.338,87.339,30.702,43.984
405,5.2887,90.577,144.38,194.46
406,5.1721,68.005,83.818,76.6
407,5.2986,92.404,111.12,115.31
408,5.3975,9.5461,84.594,102.86
409,5.1539,193.88,180.01,150.54
410,5.2861,210.93,190.3,56.51
411,5.1925,171.08,39.902,102.2
412,5.2054,133.08,12.921,53.793
413,5.2515,22.108,90.69,186.68
414,5.2487,117.4,64.68,4.6037
415,5.2534,122.53,171.09,66.594
416,5.26,128.25,9.0886,209.16
417,5.1736,173.07,37.404,157.52
418,5.2596,118.64,208.08,202.48
419,5.3176,157.67,109.33,141.36
420,5.3081,76.945,111.59,182.16
421,5.4157,50.859,36.892,131.82
422,5.3921,140.19,158.48,70.257
423,5.2427,63.548,139.95,134.76
424,5.2554,94.916,0.139,101.69
425,5.326,174.44,0.139,186.52
426,5.3516,41.641,0.139,154.04
427,5.613,185.15,76.453,170.69
428,5.2426,20.399,106.25,29.045
429,5.2426,2.3332,53.242,127.94
430,5.1691,204.48,192.19,197.22
431,5.2708,36.492,126.98,114.7
432,5.2217,133.33,115.72,128.56
433,5.2427,206.13,80.847,204.47
434,5.2127,108.35,19.884,120.25
435,5.1935,163.33,45.719,145.59
436,5.1374,90.206,123.01,193.66
437,5.1937,65.974,92.122,84.65
438,5.3352,194.74,174.64,116.51
439,5.303,194.25,13.154,112.26
440,5.2417,35.115,23.741,184.24
441,5.4963,100.34,31.857,49.976
442,5.1602,60.723,57.384,58.551
443,5.2588,197.18,27.355,122.39
444,5.2352,148.32,209.12,201.17
445,5.2604,134.43,45.549,132.74
446,5.3274,187.44,22.733,133.11
447,5.2181,107.24,2.3463,167.79
448,5.2515,200.68,0.139,150.21
449,5.3315,13.645,116.44,95.153
450,5.2878,163.84,210.92,216.55
451,5.1244,217.52,196.64,70.501
452,5.2625,155.31,190.22,194.64
453,5.3054,15.319,208.07,190.67
454,5.1775,166.07,168.25,154.14
455,5.2221,84.677,99.365,126.8
456,5.1304,4.8866,50.416,106.93
457,5.1557,212.57,220.27,66.34
458,5.1957,70.288,0.139,186.98
459,5.1416,131.41,0.139,50.501
460,5.0317,77.969,222.26,83.261
461,5.1495,206.4,0.139,127.11
462,5.1863,151.96,0.139,46.093
463,5.2747,2.1445,22.806,180.56
464,5.2966,193.76,196.69,2.1611
465,5.2015,29.403,57.889,2.1065
466,5.3876,18.96,75.619,124.82
467,5.3078,103.3,199.02,190.97
468,5.1436,24.121,147.2,188.66
469,5.2658,92.003,130.47,22.713
470,5.3187,7.5211,59.63,33.343
471,5.1029,67.144,203.08,60.683
472,5.1601,74.961,63.774,27.028
473,5.1229,144.95,6.7748,86.929
474,5.1503,92.775,18.151,104.38
475,5.2295,198.12,77.026,176.66
476,5.337,5.5428,57.608,120.68
477,5.3902,75.613,92.849,115.7
478,5.299,113.45,204.43,214.09
479,5.0711,28.191,19.346,177.48
480,5.0212,121.34,7.6597,94.102
481,5.2117,148.06,205.55,216.03
482,5.2742,88.761,129.99,125.93
483,5.2015,95.883,116.9,179.16
484,5.584,68.113,6.3968,136.92
485,5.0516,57.407,186.09,120.78
486,5.2269,143.62,46.487,105.32
487,5.2327,44.023,180.68,121.08
488,5.1029,53.57,26.828,17.121
489,5.3557,44.211,67.792,131.51
490,5.3569,89.519,82.841,158.4
491,5.3223,18.424,107.33,194.88
492,5.1651,2.6695,181.76,220.1
493,5.3352,30.762,56.715,19.179
494,5.2619,168.56,167.56,185.15
495,5.2361,196.09,102.13,77.281
496,5.1299,19.867,105.26,83.342
497,5.238,63.103,77.439,68.474
498,5.1156,159.23,41.292,219.72
499,5.1946,90.385,198.41,73.29
500,5.3124,18.907,111.52,203.72
501,5.0884,102.94,109.68,178.58
502,5.0858,82.101,43.183,83.262
503,5.237,150.91,172.41,80.824
504,5.1279,163.93,152.46,92.642
505,5.0545,138.29,190.52,188.07
506,5.1383,19.278,78.528,8.1172
507,5.1637,212.89,194.97,61.801
508,5.1657,6.3481,28.548,138.6
509,5.0387,144.73,54.329,96.87
510,5.1977,26.515,188.81,198.16
511,5.2186,144.69,106.47,125.53
512,5.2405,220.22,205.23,185.76
513,5.2198,15.843,102.44,75.772
514,5.2216,36.562,60.118,38.066
515,5.1207,115.28,18.139,118.27
516,5.0568,20.432,75.228,131.4
517,5.1087,15.099,147.45,186.07
518,5.0343,170.83,38.191,218.67
519,5.141,83.534,197.31,196.06
520,5.0775,210.07,153.07,204.71
521,5.1479,220.3,148.13,102.19
522,5.1839,172.01,96.654,67.056
523,5.5022,88.957,88.203,121.9
524,5.1838,129.59,15.445,189.67
525,5.1007,40.963,103.53,214.14
526,5.2869,33.821,49.164,127.04
527,5.0871,170.04,60.742,79.425
528,5.1047,125.49,206.08,209.52
529,5.1334,75.129,59.405,111.03
530,5.0533,203.64,107.43,193.67
531,5.2926,133.54,39.757,207.35
532,5.2728,69.25,76.876,38.347
533,5.1725,94.575,62.893,11.825
534,5.1413,81.658,31.058,86.561
535,5.0945,88.474,133,81.315
536,5.1243,137.17,85.71,136.98
537,5.1741,37.694,58.888,123.08
538,5.1566,25.524,137.73,209.14
539,5.0496,45.698,124.96,108.59
540,5.145,12.452,190.26,33.268
541,5.0627,24.881,25.108,7.1093
542,5.2178,4.0307,205.86,180.42
543,5.104,216.17,161.99,2.135
544,5.2363,150.36,39.032,209.1
545,5.2159,3.8461,189.21,180.38
546,5.1634,44.395,32.634,142.11
547,5.1748,59.417,110.88,128.02
548,5.3287,124.43,122.32,126.49
549,5.1778,156.72,116.32,142.01
550,5.2019,80.672,12.833,72.975
551,5.0641,96.095,86.289,174.45
552,5.7875,183.2,161.79,163
553,5.0785,212.55,217.03,83.016
554,5.1921,192.89,69.837,138.86
555,5.1015,133.09,192.76,178.33
556,5.1459,7.5938,88.068,180.3
557,5.0629,217.51,197.77,196.09
558,5.0982,198.62,187.01,170.23
559,5.2291,166.41,116.09,143.17
560,5.0931,181.12,25.645,110.51
561,5.7012,173.2,38.639,167.02
562,5.1004,115.02,45.442,213.39
563,5.199,218.28,201.36,206.06
564,5.1944,69.844,49.438,137.99
565,5.0983,37.914,18.83,178.33
566,5.0933,84.625,116.56,139.99
567,5.0816,220.31,195.51,187.52
568,5.3063,41.141,19.443,170.83
569,5.1479,59.145,18.203,97.647
570,5.1258,91.227,50.734,95.802
571,5.041,204.22,137.77,44.666
572,4.9918,142.72,166.11,97.154
573,5.1224,96.573,143.94,98.884
574,5.0283,91.873,34.302,208.88
575,5.0143,140.22,45.198,126.89
576,5.0907,143.29,217,154.23
577,5.109,92.458,119.04,114.91
578,5.025,198.6,9.276,189.75
579,5.2092,7.597,108.42,198.32
580,5.039,52.38,213.64,86.094
581,5.0854,214.76,91.861,209.83
582,5.0181,2.1015,202.28,123.54
583,5.0536,18.187,47.341,134.43
584,5.0674,91.108,30.755,101.32
585,5.1179,172.71,222.26,69.268
586,5.1645,34.319,0.139,212.95
587,5.2201,181.38,148.73,123.41
588,5.1458,20.84,92.4,43.006
589,5.1361,132.81,97.837,119.14
590,5.1578,115.22,24.719,122.36
591,4.9878,142.25,169.75,170.82
592,4.9649,105.2,27.918,169.96
593,5.1207,92.429,135.44,211.59
594,5.0915,27.696,97.272,24.615
595,5.0032,87.477,68.851,68.502
596,5.1141,47.518,32.398,112.68
597,5.0721,16.799,60.109,28.425
598,5.1378,18.923,137.81,28.535
599,4.9048,101.62,13.219,80.765
600,5.0286,140.01,103.58,76.658
601,5.197,124.4,47.557,84.249
602,5.1246,150.31,217.38,206.72
603,4.959,130.82,35.127,77.718
604,4.9999,123.57,203.13,202.01
605,5.14,185.97,90.534,182
606,4.9735,42.432,139.43,105.54
607,5.1657,85.432,57.265,114.45
608,5.0969,4.9815,208.66,128.31
609,4.9731,89.094,6.3091,179.45
610,4.9857,34.941,93.567,21.243
611,5.1411,210,152.92,165.2
612,5.1202,183.18,81.58,141.03
613,5.01,157.7,105.81,126.92
614,4.8982,123.02,97.154,144.69
615,4.9973,58.504,49.558,56.023
616,4.9355,206.4,215.56,64.356
617,4.9923,17.711,55.766,22.386
618,5.2044,121.47,34.452,98.882
619,5.0862,134.34,8.7367,76.117
620,5.1368,15.359,79.736,65.553
621,5.005,96.914,111,198.34
622,5.0112,5.6981,58.593,134.97
623,5.0862,44.817,164.45,115.31
624,5.0097,7.9681,28.721,189.21
625,5.1174,22.055,96.138,33.415
626,5.071,204.23,99.139,193.53
627,4.9215,52.934,35.44,42.942
628,4.9016,192.51,183.05,164.99
629,5.21,14.045,111.76,114.84
630,5.0806,220.13,41.014,158.37
631,5.0448,192.16,176.67,135.3
632,5.0587,121.61,3.8498,86.332
633,4.9811,194.71,15.165,122.97
634,4.9956,145.19,16.263,213.35
635,5.0355,46.254,70.528,65.25
636,5.0338,183.41,220.66,31.017
637,5.1611,58.608,117.88,125.75
638,5.2203,78.121,118.79,182.65
639,5.1797,148.17,98.755,109.3
640,5.0754,178.57,86.122,164.52
641,5.0752,200.21,205.32,199.94
642,4.8868,58.817,90.204,158.89
643,5.1501,61.361,35.935,129.55
644,5.1247,51.234,13.625,164.74
645,4.8502,100.77,122.18,19.876
646,4.9554,13.543,4.5811,197.24
647,4.9911,27.397,199.72,54.83
648,5.0718,165.74,45.484,99.743
649,5.082,111.67,87.331,112.11
650,4.9945,101.68,96.861,142.78
651,4.8954,8.7339,157.51,213.92
652,4.9299,62.38,135.84,87.703
653,5.0008,56.323,12.124,108.35
654,5.1217,139.08,45.629,119.49
655,5.0539,12.37,72.943,104.84
656,5.0612,112.26,109.19,54.911
657,5.1079,33.186,57.975,118.43
658,5.1411,218.73,173.75,194.45
659,5.104,73.111,96.069,146.94
660,5.1137,85.783,37.805,120.28
661,4.9618,98.854,127.52,164.44
662,5.1017,41.172,149.17,116.26
663,5.1066,30.447,79.227,44.653
664,4.8992,110.52,197.5,213.62
665,5.0432,28.495,138.55,26.93
666,4.9172,115.26,113.85,168.35
667,4.9476,201.13,96.864,89.045
668,5.068,208.62,7.4699,119.18
669,5.0928,119.61,20.475,75.858
670,5.1106,214.66,50.556,142.72
671,4.9757,54.92,143.63,131.41
672,5.1319,134.34,108.11,157.41
673,4.9179,81.857,165.58,26.291
674,4.8782,126.09,196.96,60.477
675,5.0374,24.843,61.212,121.95
676,5.0488,123.82,27.169,91.517
677,5.0071,196.46,2.5716,130.81
678,5.0604,207.45,137.69,107.5
679,4.8639,60.729,220.88,55.477
680,4.9729,75.522,88.765,150.86
681,4.9869,156.13,88.738,150.84
682,5.1241,31.139,72.131,213.46
683,4.9988,189.81,153.81,140.55
684,5.0014,178.93,42.488,151.1
685,5.0925,198.57,83.316,169.84
686,4.9778,134.67,61.072,149.36
687,4.9316,168.1,201.68,202.84
688,4.9501,144.14,101.59,151.3
689,4.9867,195.03,181.17,178.69
690,4.9716,111.67,162.83,123.81
691,5.0502,182.48,171.03,204.37
692,5.0202,93.192,64.64,214
693,4.8499,159.71,217.24,214.21
694,4.9103,136.92,113.05,116.03
695,4.9142,44.088,180.33,115.52
696,5.1122,219.02,191.56,79.611
697,5.0674,47.621,21.422,211.68
698,4.9943,59.428,16.829,158.1
699,4.8731,133.87,181.1,187.81
700,5.0929,37.591,1.6652,47.657
701,5.0486,80.028,25.78,210.38
702,5.1577,35.119,68.391,13.625
703,5.0221,44.428,218.28,49.058
704,4.8266,108,19.029,130.54
705,4.9258,97.459,104.97,9.1052
706,5.0256,84.035,132.86,190.83
707,4.9503,190,97.172,187.88
708,4.9442,50.231,40.659,40.188
709,4.8948,173.85,58.832,154.74
710,4.854,101.08,59.916,118.26
711,4.8853,176.43,215.34,210.83
712,4.8919,190.89,89.636,5.938
713,5.0004,49.677,6.5185,65.293
714,4.9689,84.416,7.9402,101.98
715,4.9476,211.09,48.495,208.71
716,4.8816,96.924,21.267,50.978
717,5.0729,16.052,85.513,8.8988
718,4.932,43.559,26.858,144.2
719,4.9851,65.462,127.57,135.55
720,4.9694,111.72,57.694,87.988
721,5.001,180.55,2.1875,195.52
722,4.9942,30.751,38.121,147.73
723,5.0169,166.09,90.56,155.44
724,5.0029,73.861,62.028,14.309
725,5.0293,122.89,108,170.78
726,5.0713,115.67,14.339,100.4
727,5.1322,30.855,222.26,74.779
728,5.0448,174.25,0.139,194.9
729,5.0965,32.837,97.575,15.931
730,5.6207,65.86,47.813,52.037
731,5.065,24.461,126.26,114.09
732,4.8867,131.65,172.72,67.736
733,4.8931,57.697,195.23,121.87
734,4.8819,46.616,207.2,75.2
