#ID, Diameter,  Xcor,  Ycor,  Zcor
556,8.9519,151.03,28.262,230.36
557,8.9006,230.42,89.468,78.045
558,9.1013,190.54,0.89961,132.47
559,8.8666,100.38,234.25,39.951
560,8.8739,62.331,46.739,163.33
561,8.9153,40.061,55.768,163.39
562,8.8555,69.551,27.062,19.457
563,9.0404,156.69,142.69,77.181
564,8.8476,32.05,170.91,228.08
565,8.9293,215.82,7.3644,95.957
566,8.9569,186.28,55.311,132.82
567,8.9109,74.762,58.174,127.02
568,8.8152,226.06,0.1465,166.92
569,8.9621,190.17,0.1465,153.37
570,8.9873,15.929,210.08,52.033
571,8.884,102.37,134.55,107.95
572,9.0534,13.742,20.214,142.83
573,9.2404,92.292,73.839,115.27
574,9.0146,16.092,209.01,227.94
575,8.9768,3.9572,74.065,113.97
576,8.8543,88.959,21.463,41.228
577,8.8857,159.17,179.83,150.8
578,8.807,187.45,151.64,201.45
579,8.6935,67.836,71.34,15.983
580,9.058,92.585,63.774,46.877
581,8.955,210.44,133.12,72.685
582,9.0016,165.84,64.713,167.15
583,8.9683,165.05,132.97,56.875
584,9.0216,144.31,55.953,214.19
585,8.7282,56.113,234.25,17.478
586,8.9657,184.59,22.137,190.8
587,8.862,158.71,58.261,164.25
588,8.781,151.99,25.346,62.286
589,8.8158,187.11,15.096,12.073
590,8.7952,136.61,211.08,78.091
591,8.8403,16.482,168.67,14.155
592,8.9561,179.14,67.712,176.13
593,9.0302,216.82,176.55,193.38
594,8.8256,140.41,33.808,71.363
595,9.2647,4.6851,232.34,44.942
596,8.6804,209.92,48.465,76.62
597,8.8255,138.08,107.32,4.5914
598,8.8683,223.95,233.2,57.824
599,8.8576,51.474,159.25,191.9
600,8.7758,145.56,85.066,13.304
601,8.7854,227.76,154.86,155.82
602,8.8396,191.42,193.45,113.92
603,8.7719,43.757,56.17,33.61
604,8.7137,67.575,93.373,29.465
605,8.8222,210.9,76.88,47.232
606,8.6046,44.376,101.81,220.76
607,8.7875,28.247,90.045,67.344
608,8.7251,107.73,218.66,205.55
609,8.8035,189.65,24.821,55.026
610,8.8775,106.94,209.34,74.061
611,8.7106,98.961,170.69,144.3
612,8.843,39.867,175.41,150.7
613,8.6425,183.27,95.044,181.24
614,8.6318,100.37,117.94,78.126
615,8.831,147.11,42.543,215.81
616,8.8134,85.391,234.25,23.443
617,8.7105,47.901,20.387,149.96
618,8.6236,3.9981,149.26,100.34
619,8.6844,203.44,109.79,120.26
620,8.7801,110.43,35.934,78.032
621,8.8202,52.356,200.97,135.14
622,8.8154,67.393,83.344,165.35
623,8.7657,169.1,200.35,46.765
624,8.6485,135.81,11.874,22.634
625,8.7223,87.476,136.35,96.355
626,8.7754,151.87,67.407,155.15
627,8.6758,12.758,180.06,222.91
628,8.7687,178.57,143.42,209.21
629,8.7084,122.4,22.943,98.842
630,8.7775,165.78,97.613,153.93
631,8.7647,174.91,234.25,212.31
632,9.564,121.61,31.945,108.41
633,8.6901,65.415,43.725,39.981
634,8.69,117.68,184.95,184.21
635,8.7934,121.3,32.38,98.816
636,8.6886,164.42,6.0264,108.6
637,8.5699,38.527,15.387,151.67
638,8.7688,7.067,158.86,64.354
639,8.6249,42.912,217.03,8.6243
640,9.495,29.065,196.29,167.6
641,8.7645,119.42,192.21,178.28
642,8.6708,59.305,229.19,143.77
643,8.8436,29.034,44.686,12.309
644,8.6901,45.167,156.04,32.054
645,8.8188,22.415,63.043,101.38
646,8.7671,226.36,205.4,181.83
647,8.6777,49.392,90.663,89.9
648,8.8917,28.044,87.317,140.64
649,8.758,52.886,234.25,174.33
650,8.6765,34.656,107.13,175.73
651,8.5806,230.4,134.63,3.9168
652,8.7566,171.54,73.017,221.19
653,8.7606,112.13,57.718,198.82
654,8.6147,27.367,191.11,210.53
655,8.635,145.8,21.526,11.069
656,8.7004,123.98,142.77,133.74
657,8.5884,229.86,234.25,47.256
658,8.8012,50.606,231.19,198.32
659,8.5134,164.25,0.1465,148.44
660,8.5834,94.731,122.88,34.773
661,8.7888,201.32,204.89,169.66
662,8.7524,218.28,165.78,217.83
663,8.5656,180.06,197.01,28.041
664,8.7896,76.769,205,217.08
665,8.7612,10.597,174.8,52.737
666,8.6772,186.62,99.438,198.51
667,8.6679,21.027,75.071,35.652
668,8.7646,182.47,109.67,53.329
669,8.5475,117.97,155.75,131.95
670,8.615,217.05,23.927,100.66
671,8.7295,6.7635,190.12,48.753
672,8.5725,206.21,83.078,212
673,8.7047,96.822,79.06,179
674,8.6182,93.082,94.837,211.61
675,8.9191,163.94,36.915,96.351
676,8.6977,159.68,51.689,145.22
677,8.6561,104.52,169.9,12.123
678,8.6934,230.3,31.457,27.097
679,8.6659,133.53,82.142,146.54
680,8.8207,97.204,85.846,172.57
681,8.5558,70.415,123.54,229.9
682,8.4937,209.07,41.124,97.13
683,8.6368,150.1,190.69,206.74
684,8.6611,192.42,177.47,109.34
685,8.6504,90.985,198.92,35.33
686,8.5626,187.98,46.69,165.17
687,8.5495,188.29,197.01,18.369
688,8.5419,153.13,136.71,72.758
689,8.5883,3.9286,112.43,161.53
690,8.7217,41.277,163.36,46.269
691,8.6523,192.35,76.47,3.9933
692,8.6002,99.217,111.6,120.28
693,8.5008,163.93,42.943,121.68
694,8.635,208.81,186.7,77.007
695,8.4895,44.149,45.257,156.64
696,8.5531,180.26,187.41,38.558
697,8.7253,20.8,170.68,154.73
698,8.7062,30.735,127.61,11.147
699,8.437,230.48,53.167,49.667
700,8.4586,67.536,153.15,107.38
701,8.6477,191.52,179.61,72.272
702,8.5026,108.23,57.034,82.713
703,8.4971,76.402,10.093,74.28
704,8.5194,156.6,203.15,5.6354
705,8.6032,101.07,118.84,134.04
706,8.6517,108.42,43.761,199.48
707,8.5957,47.371,229.58,165.86
708,8.4552,101.22,72.564,206.67
709,8.5421,230.53,179.68,34.157
710,8.4164,143.76,143.4,8.3375
711,8.3778,44.986,209.9,225.45
712,8.3912,146.92,47.94,95.362
713,8.6298,187.16,210.63,98.793
714,8.4702,4.0336,141.36,178.32
715,8.5223,227.42,71.087,188.89
716,8.421,88.614,224.34,19.165
717,8.4166,99.443,68.37,174.18
718,8.5189,11.802,164.87,58.649
719,8.3955,14.553,212.53,16.835
720,8.5961,56.958,210.43,74.425
721,8.4044,101.89,81.322,60.801
722,8.5021,42.511,44.116,14.204
723,8.4465,155.8,37.599,90.936
724,8.4695,75.346,234.25,96.197
725,8.4845,73.095,170.75,26.026
726,8.3245,68.118,122.33,167.7
727,8.2625,204.07,30.039,159.83
728,8.3801,112.12,161.01,54.308
729,8.3088,127.64,38.805,45.271
730,8.4311,221.57,9.8772,17.739
731,8.7964,226.78,114.86,27.395
732,8.4297,79.738,72.225,13.044
733,8.4244,187.44,170.31,100.03
734,8.3186,228.38,9.5339,25.29
735,8.479,161.94,228.81,171.22
736,8.4528,23.866,197.1,155.32
737,8.3976,160.33,132.03,88.3
738,8.6022,94.349,43.631,230.64
739,8.3619,3.6997,156.33,118.15
740,8.5904,105.48,98.738,3.7016
741,8.2903,230.7,25.071,206.39
742,8.5363,190.56,208.34,79.143
743,8.261,35.856,226.05,108.86
744,8.7033,103.28,185.76,25.874
745,8.3194,191.18,114.44,115.52
746,8.2607,143.44,222.27,58.713
747,8.3032,206.75,71.388,204.4
748,8.455,213.01,9.2717,165.41
